"rmsd","rg","dg_kj"
0.0861987610169491,1.65626254237288,1.0273572776635
0.0878466237288135,1.65626254237288,1.16243591705951
0.089494486440678,1.65626254237288,1.32181611218506
0.0911423491525424,1.65626254237288,1.50554250525048
0.0927902118644068,1.65626254237288,1.71362876700705
0.0944380745762712,1.65626254237288,1.94605989568052
0.0960859372881356,1.65626254237288,2.20279516261908
0.0977338,1.65626254237288,2.4837716352185
0.0005099,1.65683661016949,6.74817204879873
0.00215776271186441,1.65683661016949,6.76356543034581
0.00380562542372881,1.65683661016949,6.81056409726464
0.00545348813559322,1.65683661016949,6.88894565183862
0.00710135084745763,1.65683661016949,6.99835091684501
0.00874921355932204,1.65683661016949,7.13820010841596
0.0103970762711864,1.65683661016949,7.30755848565687
0.0120449389830508,1.65683661016949,7.50492268412712
0.0136928016949153,1.65683661016949,7.7278854178038
0.0153406644067797,1.65683661016949,7.97262124865279
0.0169885271186441,1.65683661016949,8.23312868692571
0.0186363898305085,1.65683661016949,8.50018981581346
0.0202842525423729,1.65683661016949,8.76012541432077
0.0219321152542373,1.65683661016949,8.99372283758603
0.0235799779661017,1.65683661016949,9.17624369764649
0.0252278406779661,1.65683661016949,9.27991099028704
0.0268757033898305,1.65683661016949,9.27981470501092
0.0285235661016949,1.65683661016949,9.16179561421275
0.0301714288135593,1.65683661016949,8.92787290869181
0.0318192915254237,1.65683661016949,8.59520657876635
0.0334671542372881,1.65683661016949,8.18941348023182
0.0351150169491525,1.65683661016949,7.73692387231613
0.0367628796610169,1.65683661016949,7.26008840773788
0.0384107423728814,1.65683661016949,6.77557941031154
0.0400586050847458,1.65683661016949,6.29483716522967
0.0417064677966102,1.65683661016949,5.82526275494211
