"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Metabolism","Nucleotide metabolism","mmu00230","Purine metabolism","101/5880","134/11190",0.753731343283582,1.43439689308559,5.32325332455434,3.91185043532244e-08,1.00672621497269e-07,8.96295486661372e-08,"109674/66358/224129/22436/67054/76974/53893/18605/18575/18585/14198/102216272/72157/12499/13178/56520/18577/110639/18160/76025/230103/207728/18103/23959/242202/105446/11717/54611/18574/18573/76952/171567/210808/104111/69692/23971/66401/328099/18950/11515/12496/60596/11636/19139/11564/74167/11637/108147/237823/104110/11534/27369/11512/12495/667034/54369/66566/23972/23917/75686/23984/79059/12497/432530/14544/18584/231327/18576/20135/18102/218461/18583/229363/229589/210044/29863/66681/110385/23918/229665/382985/238871/11821/11513/54195/234889/50773/14923/20133/18582/18578/16434/209558/14450/66355/224794/103850/56248/68695/11486/11639",101
"Human Diseases","Cancer: specific types","mmu05218","Melanoma","60/5880","72/11190",0.833333333333333,1.5858843537415,5.24809699389084,3.98135715282926e-08,1.01713503904397e-07,9.05562536528348e-08,"12443/14165/14172/18709/22059/12018/14182/26395/23882/14178/16000/12571/11836/23797/12578/18591/71785/14173/17246/14164/26396/54635/109880/110157/13197/107986/18706/18590/80903/18710/13649/18708/13557/15461/27015/12028/11651/18596/17342/26413/15234/74769/18707/11652/13645/242705/14180/19211/12567/12015/26417/17295/12575/18176/18595/17873/19645/13555/16001/16653",60
"Genetic Information Processing","Replication and repair","mmu03030","DNA replication","34/5880","36/11190",0.944444444444444,1.79733560090703,5.0421310058852,4.57765987023642e-08,1.16100069172663e-07,1.03364714708809e-07,"18972/18969/19891/18974/19076/69724/14156/67153/18968/327762/72151/17220/68209/17216/19819/68275/18971/19075/59001/16881/69745/19687/17218/17217/17219/68240/106344/17215/66979/67967/18538/69263/19718/381760",34
"Metabolism","Energy metabolism","mmu00190","Oxidative phosphorylation","105/5880","141/11190",0.74468085106383,1.41717325227964,5.24567722378264,6.32152662812032e-08,1.59175130923893e-07,1.41714747578803e-07,"73834/74776/21871/230075/70383/66052/67895/72900/76252/11984/12866/68197/12861/11973/68198/66694/17722/66152/12867/66091/67530/54405/17991/17705/67184/17710/12856/66237/12865/11974/17719/67273/17711/66046/66416/225887/110323/68375/17720/76429/78330/66142/17708/17716/17995/66576/66925/68194/66377/20463/68349/84682/67130/66414/11975/66335/12869/12868/66495/22273/66144/226646/66594/67003/66290/69802/595136/70316/12859/66916/11972/11966/12858/17718/68202/11964/226139/12864/22272/13063/227197/27060/66218/67680/67264/17721/75406/54411/104130/407785/17993/68342/114143/11950/108664/333182/69875/66445/66108/17709/17706/17717/12862/12857/66945",105
"Organismal Systems","Endocrine system","mmu04922","Glucagon signaling pathway","81/5880","104/11190",0.778846153846154,1.48219191522763,5.19859753294629,7.21339591587999e-08,1.80334897897e-07,1.60553438133133e-07,"16832/78070/74551/68263/14936/19079/12325/56420/12912/56421/18639/14121/68401/105787/23797/56012/107476/110094/16438/12323/12322/19058/15469/19056/19055/18597/68961/14682/16828/108097/12913/68734/18746/18749/108079/11651/104570/14683/110095/18642/18797/12314/20525/102093/328572/235344/18747/11909/19309/26427/16439/18576/108058/11652/12315/18795/210044/110078/75600/14120/19017/56458/18682/93759/108099/19057/18679/12914/18798/19082/231991/17691/18641/208647/18648/11911/12894/100705/16440/12313/74343",81
"Metabolism","Glycan biosynthesis and metabolism","mmu00510","N-Glycan biosynthesis","49/5880","57/11190",0.859649122807018,1.6359649122807,5.06525737970555,9.75282934964858e-08,2.4209150867922e-07,2.15535786553561e-07,"66357/57370/208211/207958/66248/67695/67075/217664/66789/17155/140481/13135/103963/56737/103534/227697/17156/269181/16430/13200/66059/227619/20014/69038/107895/381903/67574/20440/53418/57170/68563/57377/57357/80286/320438/102580/320302/230815/13478/14595/17158/68292/223774/13481/208624/53618/17308/13480/14376",49
"Metabolism","Glycan biosynthesis and metabolism","mmu00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","29/5880","30/11190",0.966666666666667,1.83962585034014,4.84564250955577,1.12663468868815e-07,2.77691648620318e-07,2.47230843540414e-07,"327942/239827/230801/228812/55981/72084/276846/54218/433931/18700/78928/233575/241062/225651/18701/66268/14756/56176/27392/56703/14731/320655/110417/67292/329777/67556/13481/14755/70325",29
"Genetic Information Processing","Folding, sorting and degradation","mmu04130","SNARE interactions in vesicular transport","32/5880","34/11190",0.941176470588235,1.79111644657863,4.86141457075204,1.48923088852614e-07,3.64497070618286e-07,3.24514326176878e-07,"20909/22320/13852/228960/67023/53330/56494/22317/53331/71116/12068/20907/22318/58244/74732/53611/53334/56216/54399/56389/53612/20955/67474/22319/53620/224630/20908/67727/20619/56418/20333/55943",32
"Metabolism","Global and overview maps","mmu01232","Nucleotide metabolism","67/5880","84/11190",0.797619047619048,1.51791788143829,5.01370472764218,1.88930802825736e-07,4.59206812423665e-07,4.08835080777798e-07,"109674/22436/72269/18605/68106/102216272/12499/13178/56520/76025/110074/320685/18103/23959/105446/11717/22245/76952/171567/210808/69692/18950/12496/11636/11564/11637/107569/66588/11534/27369/22171/76654/66422/68556/12495/21877/667034/54369/66566/23917/75686/79059/12497/14544/20135/18102/229363/80914/23918/229665/382985/11821/22271/50773/14923/20133/57813/16434/209558/21915/66355/103850/22169/55936/56248/11486/11639",67
"Environmental Information Processing","Signaling molecules and interaction","mmu04512","ECM-receptor interaction","70/5880","89/11190",0.786516853932584,1.49678972712681,4.95134967370181,2.80116095369452e-07,6.76142299167643e-07,6.01974282651656e-07,"13138/54368/22370/16412/16419/15530/12845/12829/16779/21825/22371/21923/14268/16773/16423/16777/226519/16398/16401/16416/19699/20971/21960/213119/20969/12835/23928/12841/14724/104099/16774/109700/21828/241226/16399/16402/243816/16400/12830/319480/16776/21827/20750/21826/16410/12826/15366/12828/114249/12491/14729/12843/16780/12842/16404/64051/16421/16403/245026/11603/16782/94216/320910/16775/192897/81877/12827/12834/12505/12833",70
"Cellular Processes","Transport and catabolism","mmu04145","Phagocytosis","203/5880","305/11190",0.665573770491803,1.26662763466042,4.96795784844524,3.47031490079881e-07,8.31924804986015e-07,7.40668552046036e-07,"17110/15040/73834/19345/16783/56486/17970/21871/56444/21898/20909/15042/17002/78610/15007/14961/228983/14969/80743/15239/17394/57436/235661/18709/13040/17395/16412/76252/67526/16419/11984/66212/67665/74096/53857/68097/12845/11973/100502698/24088/16819/17972/17113/64291/59288/67951/666468/246256/227613/242557/18711/77040/13038/22145/12721/71693/53331/17533/21825/13191/14964/14972/276891/71116/19353/16398/13057/66237/53421/16416/73710/71732/11974/22318/15002/67117/234663/22428/100226/21899/17969/54130/67841/20778/12330/270096/11465/18706/22154/16409/18710/69654/56715/19349/13427/18708/14991/22146/21828/11461/140792/22153/213575/19344/12475/16790/13058/13424/74244/100310872/100040563/14129/21354/16402/21355/11975/66335/12317/13030/226977/20335/21827/14133/11793/21826/16414/22143/20955/74769/15015/66144/16410/16784/11891/225326/56208/66691/66290/18707/103967/218035/12266/108078/269338/14998/56455/231874/280408/12491/66734/12946/271457/22319/72825/11972/11966/226421/14130/93739/53598/11964/13039/14131/235040/73683/67068/27060/20963/22152/57743/15018/100040531/80718/12512/14960/14999/67443/22142/75669/54411/17105/15039/19152/17534/22151/114143/20619/19354/13430/20333/13033/108664/77573/228545/110350/13429/18779/21897/11647/216238/66615/20288/110557",203
"Organismal Systems","Immune system","mmu04621","NOD-like receptor signaling pathway","147/5880","212/11190",0.693396226415094,1.31957547169811,4.94329803617772,3.79367404012596e-07,9.03255723839515e-07,8.04174974822098e-07,"11798/20296/383619/56486/17948/58800/21898/54396/22333/57436/16176/14825/19766/22051/16391/320795/67414/67526/55991/106025/21353/69538/22030/56338/14082/12043/18753/22627/268749/107607/56532/17951/109333/15519/29857/54721/77040/66724/67955/56489/16438/20304/106759/22334/66513/12364/24105/72512/246727/22034/13057/28240/12370/22031/16193/18036/20293/17952/22368/59079/74006/11796/27223/15516/14469/26416/170731/16451/56480/56551/22335/59125/24014/210766/11848/15975/13058/106512/21929/26409/21926/69146/68652/12675/20310/17874/11797/192656/18035/13030/12048/15976/26414/257632/18797/11793/26413/228607/54123/216799/16173/54483/246728/16439/22166/16476/66734/59027/268973/12363/15944/18795/215999/55932/15951/93739/18033/246730/19094/332579/229898/22033/26415/270151/54131/16150/20847/66824/12362/19697/20846/16151/23960/26417/12796/26420/26419/67443/229900/18798/71914/266632/18439/216877/19200/16440/239319",147
"Human Diseases","Cancer: overview","mmu05202","Transcriptional misregulation in cancer","151/5880","219/11190",0.689497716894977,1.31215636939707,4.9091713413134,4.57013846333417e-07,1.07459015520624e-06,9.56715233791968e-07,"20182/12151/15077/17349/20183/18124/12606/233908/17395/12047/21813/18109/22029/22059/16909/12018/23882/16000/20683/17187/12455/67603/64144/12978/14083/20185/21423/70122/21912/15242/12576/17260/12394/433759/80859/21939/17283/14939/17246/72949/15902/12524/12393/16193/56312/20466/13197/13714/11796/22431/94315/107951/18627/12053/12608/107986/18590/13876/16409/212980/18612/104156/12475/109115/27015/15182/17355/360198/14011/12028/260423/15078/14129/22289/16009/21908/11797/17125/13198/58208/18792/19401/319149/269397/70439/17342/12048/18053/18505/22642/208266/18211/268996/53623/14030/18507/319151/19126/11908/19208/16185/11920/18854/16825/18516/214162/108829/16480/17268/18033/97114/56458/12580/20375/18647/21417/16421/12045/19016/22290/15446/12395/17869/209446/14247/12444/19697/12044/16178/17392/12428/18514/17295/235320/17095/14254/20181/12575/15081/19696/17132/68938/14009/17873/53618/13207/107823/18791/140780/16001/16599",151
"Organismal Systems","Immune system","mmu04670","Leukocyte transendothelial migration","89/5880","119/11190",0.747899159663866,1.42329789058481,4.88498460071095,4.57468380359229e-07,1.07459015520624e-06,9.56715233791968e-07,"22330/22350/17970/74734/19303/17390/18709/17395/16412/232906/234779/17356/18803/60595/17972/15894/14083/29857/17907/14679/17898/19353/171486/13057/16401/109905/83964/64945/18613/12562/22323/12767/17969/17698/69524/14677/11465/18706/26416/18752/16409/18710/17906/98932/12388/18708/11848/11461/20469/13058/109711/12741/14678/12387/20315/18751/16414/16456/74769/57257/223864/12927/22325/11855/19229/18707/16428/22165/22324/60363/18750/19878/21838/19094/12540/215449/19877/26415/54354/19247/12385/67268/22329/56508/16408/58187/19354/67938/67374",89
"Cellular Processes","Cell growth and death","mmu04215","Apoptosis - multiple species","30/5880","32/11190",0.9375,1.78411989795918,4.67413578662007,4.81114786233661e-07,1.11636720952678e-06,9.93909641443828e-07,"11798/12367/58801/12122/12018/14082/21937/12043/66593/12371/12370/11799/11796/12369/12125/12028/11797/12048/26414/18053/56208/18952/64704/13063/170770/26420/26419/51800/11783/12211",30
"Genetic Information Processing","Replication and repair","mmu03410","Base excision repair","41/5880","47/11190",0.872340425531915,1.66011723838472,4.77206089830271,4.81632710395841e-07,1.11636720952678e-06,9.93909641443828e-07,"15289/11792/18972/70603/235587/382913/66408/18974/18294/18970/18975/14156/21665/22594/17193/72151/11546/18971/104884/11545/18207/59001/16881/69745/16882/19687/328417/59047/56626/106344/71726/26430/66979/22256/67967/18538/268395/72774/69263/19718/50776",41
"Metabolism","Lipid metabolism","mmu00564","Glycerophospholipid metabolism","78/5880","102/11190",0.764705882352941,1.45528211284514,4.86061367842295,4.95608490784056e-07,1.14120376167381e-06,1.01602179990611e-06,"71910/11423/19012/66358/26394/233552/85031/241274/28169/99712/208449/14555/50767/104759/66586/210992/52123/380921/333433/18777/75320/18784/270084/18618/320951/214253/66350/227333/110197/64899/218121/225845/212862/74442/18807/77582/16816/55979/74451/192654/67216/13139/68262/110524/74596/52858/18806/102247/74182/68671/67512/99010/18783/14712/226856/28042/67630/18805/14792/14245/104418/217480/12651/67916/12660/50784/56077/225010/231510/110911/64898/53357/14732/26970/14571/27388/13026/19210",78
"Organismal Systems","Immune system","mmu04664","Fc epsilon RI signaling pathway","54/5880","66/11190",0.818181818181818,1.55705009276438,4.77609292528786,6.36936806716941e-07,1.45704498268581e-06,1.29721747821906e-06,"17096/18709/234779/26395/18803/23797/11690/16797/29857/19353/26396/16822/110157/26397/14784/18706/26416/18710/11689/18708/15461/26398/21926/12229/11651/14360/170758/26414/26413/26399/26400/74769/57257/22325/18707/18783/20662/14127/11652/14389/22324/18750/20663/19094/16331/26415/20963/26417/26420/26419/18176/19354/18607/16653",54
"Environmental Information Processing","Signal transduction","mmu04392","Hippo signaling pathway - multiple species","26/5880","27/11190",0.962962962962963,1.83257747543462,4.55777746122385,7.06042883216946e-07,1.60464291640215e-06,1.42862496504415e-06,"213391/21676/101543/29806/233651/100534287/68473/27373/21678/215653/18479/22601/16798/16475/56289/211652/97064/50523/232157/319710/21679/329628/64010/18016/21677/56274",26
"Metabolism","Carbohydrate metabolism","mmu00640","Propanoate metabolism","29/5880","31/11190",0.935483870967742,1.78028308097432,4.57780656544871,8.62271481189443e-07,1.9470646349439e-06,1.73348544875782e-06,"16832/11409/11430/97212/17850/56690/68738/104776/66904/20916/20917/107476/80911/227095/93747/16828/12039/13382/110821/56451/12040/52665/73724/74147/60525/380660/268860/13171/100705",29
"Organismal Systems","Endocrine system","mmu04916","Melanogenesis","76/5880","100/11190",0.76,1.44632653061224,4.71763100854674,1.06797485842951e-06,2.39609743878417e-06,2.13326253756229e-06,"22417/57265/224129/22418/12325/12912/26395/56637/216795/14362/13618/22413/14679/16590/13544/22410/12323/12322/16842/21415/26396/13614/110157/14367/104111/14677/18752/11515/14365/14682/22419/14366/15461/12913/104110/14678/13543/18749/14683/11512/17342/12387/18797/18751/26413/12314/14369/21414/432530/328572/18747/26427/108058/14368/12315/18795/14681/210044/13542/18750/75600/17199/11513/22412/18976/21416/26417/12914/22411/18798/17311/18176/208647/14370/12313/16653",76
"Genetic Information Processing","Replication and repair","mmu03460","Fanconi anemia pathway","44/5880","52/11190",0.846153846153846,1.61028257456829,4.64158250112853,1.15105200056984e-06,2.56603949171619e-06,2.28456315214009e-06,"330554/80905/20892/67030/104806/19891/17350/75764/50505/71885/13870/21975/272158/21976/67196/230484/72775/26447/193838/101831/237211/27015/68275/233826/100040608/52864/12144/245000/12190/71718/60534/74386/14088/68240/71711/223970/235610/18861/19714/15205/67561/237911/12189/56210",44
"Metabolism","Global and overview maps","mmu01250","Biosynthesis of nucleotide sugars","34/5880","38/11190",0.894736842105263,1.70273899033298,4.56611145112289,1.29813153113405e-06,2.8756078221324e-06,2.56017403148216e-06,"56174/76355/14583/69080/72157/227620/12763/67311/14430/50798/69976/75540/67883/14584/12764/109785/15275/14635/110119/216558/331026/74246/218138/29858/66681/107652/212032/234730/54128/22235/54342/15277/94181/14751",34
"Human Diseases","Infectious disease: viral","mmu05164","Influenza A","122/5880","174/11190",0.701149425287356,1.33433028383767,4.67708666111339,1.48099915960423e-06,3.26006104315396e-06,2.90245545984787e-06,"53319/20296/21898/58185/14961/22333/12367/14969/269966/12122/217069/11740/16176/18709/16391/142980/12018/26395/14082/16647/110196/21937/12571/15894/23797/22035/12371/56417/54721/56489/170743/20304/106759/246727/12370/22031/26396/16193/18036/20293/15002/110157/232989/12445/56488/11465/18706/18710/16451/56480/24014/18708/66679/11461/15975/12702/21926/12028/16650/15945/12675/17874/11651/18035/53869/15976/100037258/16452/71586/18751/26413/228607/54123/216799/77125/74769/13665/16173/246728/328572/54196/18707/19106/16646/14998/81489/12265/11652/18854/16159/18750/14102/18033/246730/54188/71609/16175/13063/270151/54131/16150/20847/12567/66824/12362/19697/20846/16151/23960/14960/26417/12914/14999/103573/237082/11783/266632/19326/21933/11739/15979/15980",122
"Organismal Systems","Environmental adaptation","mmu04710","Circadian rhythm","31/5880","34/11190",0.911764705882353,1.73514405762305,4.51746395715369,1.49755787806875e-06,3.27590785827539e-06,2.91656399170097e-06,"50789/56438/13170/213311/18143/19079/12912/20893/105787/217166/104318/225998/12953/12753/18627/18030/108097/108079/18626/27373/18628/353187/12952/26965/19885/108099/19883/103583/19082/12234/79362",31
"Metabolism","Global and overview maps","mmu01240","Biosynthesis of cofactors","109/5880","153/11190",0.712418300653595,1.35577564359077,4.6626567635344,1.56583179431653e-06,3.40398216155767e-06,3.0305894519323e-06,"70383/20148/17434/14630/108156/77697/217707/56749/56738/69080/102216272/103711/71883/27973/56520/270685/75735/230027/15288/71743/268566/22275/227683/18103/52064/107766/11656/106564/66812/14854/17252/73373/12892/108841/14590/319945/665563/394432/54391/68646/171567/110006/69719/107272/66454/15930/223646/17768/11636/11564/192185/108645/11637/14287/29807/211347/66588/71147/108037/110119/20425/13382/78914/12035/216558/58810/22247/12850/54369/18104/71562/67417/11671/72535/79059/331026/11669/67164/18102/29858/18041/19044/11655/216134/74450/226139/69568/79464/14629/54128/12036/57028/22235/20751/14528/14151/17025/77974/19286/56316/13361/22276/74080/22169/11647/55936/56248/232087/11639",109
