"gene","log2FC","pvalue","padj"
"Ranbp2",0.00273713750309401,0.05,0.05
"Ccdc138",0.201996390514374,0.05,0.05
"Sh3rf3",-0.0369748216343611,0.05,0.05
"Sept10",0.0192662029949893,0.05,0.05
"Sowahc",0.253860999803491,0.05,0.05
"P4ha1",0.0944098711952366,0.05,0.05
"Pla2g12b",0.153200774572259,0.05,0.05
"Mcu",0.0972030777268746,0.05,0.05
"Gm10322",0.0397291169705176,0.05,0.05
"Micu1",-0.371868099485887,0.05,0.05
"Dnajb12",0.0945174529878825,0.05,0.05
"Ddit4",2.21539215415165,0.05,0.05
"Anapc16",0.740340092095712,0.05,0.05
"Ascc1",0.101016620791688,0.05,0.05
"Spock2",2.96087115254135,0.05,0.05
"Chst3",-0.731826470888093,0.05,0.05
"Psap",-0.897507940131135,0.05,0.05
"Cdh23",-0.947129904416091,0.05,0.05
"Vsir",-0.540667585295528,0.05,0.05
"Gm17455",-0.555190402362691,0.05,0.05
"Slc29a3",-1.00486908632152,0.05,0.05
"Unc5b",-0.645460963390243,0.05,0.05
"Gm26947",-0.0213918319405345,0.05,0.05
"Pcbd1",-0.493255467362678,0.05,0.05
"Sgpl1",-0.574893675539038,0.05,0.05
"Adamts14",-0.346074104930619,0.05,0.05
"Prf1",-0.735141893128246,0.05,0.05
"Pald1",-0.288459879307241,0.05,0.05
"Eif4ebp2",-0.425515858109882,0.05,0.05
"Gm48086",0.192750013995838,0.05,0.05
"D830039M14Rik",0.0371261666620478,0.05,0.05
"Lrrc20",-0.210862903329686,0.05,0.05
"Ppa1",0.830811950575488,0.05,0.05
"Sar1a",0.0822555339701445,0.05,0.05
"Tysnd1",-0.089841287005938,0.05,0.05
"Aifm2",0.772213430160126,0.05,0.05
"H2afy2",0.00685450817034017,0.05,0.05
"Col13a1",0.141507869110412,0.05,0.05
"Fam241b",0.0760978308238099,0.05,0.05
"Tspan15",0.00454305870514915,0.05,0.05
"Hk1",0.0910095283622816,0.05,0.05
"Hk1os",0.0705180945787269,0.05,0.05
"Supv3l1",-0.0951999182136496,0.05,0.05
"4930507D05Rik",-0.559360230317682,0.05,0.05
"Vps26a",-0.14576502567425,0.05,0.05
"Srgn",-0.206192004674836,0.05,0.05
"Kif1bp",0.0315976924545467,0.05,0.05
"4933428P19Rik",0.0158424363883841,0.05,0.05
"Ddx21",0.424541395080198,0.05,0.05
"Gm47257",-0.204180259115273,0.05,0.05
"Ddx50",0.125148065259072,0.05,0.05
"Stox1",0.137670365187115,0.05,0.05
"Ccar1",0.224287129211615,0.05,0.05
"Tet1",-1.06004275086775,0.05,0.05
"Slc25a16",-0.290888730791798,0.05,0.05
"Dna2",0.0234731780407607,0.05,0.05
"Rufy2",-0.0326576722738992,0.05,0.05
"Hnrnph3",-0.271507566565386,0.05,0.05
"Pbld2",-0.0017380282578135,0.05,0.05
"Pbld1",-0.621039628733079,0.05,0.05
"Mypn",0.109828225858696,0.05,0.05
"1700120B22Rik",0.0661864926792451,0.05,0.05
"Herc4",0.0551429454294166,0.05,0.05
"Gm26789",0.172468878157389,0.05,0.05
"Sirt1",0.0663148468206964,0.05,0.05
"Dnajc12",-0.5935545745299,0.05,0.05
"Ctnna3",-0.388873585102328,0.05,0.05
"Lrrtm3",-0.0193257001396105,0.05,0.05
"Gm47903",-0.0883798296566254,0.05,0.05
"1110002J07Rik",-0.0366031467650607,0.05,0.05
"Gm26576",-0.0599139989654407,0.05,0.05
"Gm31763",0.0650475812060688,0.05,0.05
"Reep3",-0.41452574576283,0.05,0.05
"Jmjd1c",-0.632267651377013,0.05,0.05
"Nrbf2",-0.069234090072352,0.05,0.05
"Egr2",-0.690056375541985,0.05,0.05
"Ado",-0.151208988810455,0.05,0.05
"Zfp365",-0.702724586880697,0.05,0.05
"Rtkn2",-0.510577868848412,0.05,0.05
"Arid5b",0.284467576941669,0.05,0.05
"Cabcoco1",-0.204473106113028,0.05,0.05
"Tmem26",-0.104467788273724,0.05,0.05
"Rhobtb1",-0.890778925819651,0.05,0.05
"A930033H14Rik",-0.733252110310727,0.05,0.05
"Cdk1",-1.11218473112537,0.05,0.05
"Ank3",0.166847345290859,0.05,0.05
"Ccdc6",0.0105131917966661,0.05,0.05
"Mrln",-0.481118998984754,0.05,0.05
"Slc16a9",-0.845108998871104,0.05,0.05
"Fam13c",0.0909577058745832,0.05,0.05
"Phyhipl",0.128013941055284,0.05,0.05
"Bicc1",-0.224355037202455,0.05,0.05
"Gm48025",0.0803092005719296,0.05,0.05
"Tfam",-0.161095345236792,0.05,0.05
"Ube2d1",-0.261738487645719,0.05,0.05
"Cisd1",0.0781029239650657,0.05,0.05
"Ipmk",0.218705073805207,0.05,0.05
"Zwint",0.192729788687174,0.05,0.05
"Gnaz",-0.338308208534215,0.05,0.05
"Rab36",-0.24077342031034,0.05,0.05
"Bcr",0.0810914466449848,0.05,0.05
"Specc1l",-0.279221571861659,0.05,0.05
"Adora2a",0.22477053039389,0.05,0.05
"Gucd1",0.0870813258625769,0.05,0.05
"Upb1",-0.716315530703221,0.05,0.05
"Snrpd3",-0.181862530654887,0.05,0.05
"Lrrc75b",-0.146562496213502,0.05,0.05
"Ggt1",1.41812249590949,0.05,0.05
"Ggt5",0.86701284454537,0.05,0.05
"Susd2",0.610433186658464,0.05,0.05
"Cabin1",-0.195559740514965,0.05,0.05
"Ddt",0.355410077518576,0.05,0.05
"Gstt3",0.160781614972706,0.05,0.05
"Gstt1",-0.221849401169829,0.05,0.05
"Gstt2",-0.699400677070536,0.05,0.05
"Mif",0.695059109367745,0.05,0.05
"Derl3",0.121444084447734,0.05,0.05
"Smarcb1",0.0713892816747954,0.05,0.05
"Mmp11",0.476862465565186,0.05,0.05
"Chchd10",0.0413952783263412,0.05,0.05
"Gm867",0.648778115147948,0.05,0.05
"Vpreb3",-1.10765616482141,0.05,0.05
"Zfp280b",-0.209896276778016,0.05,0.05
"Prmt2",-0.595296184911675,0.05,0.05
"S100b",-0.954087125774855,0.05,0.05
"Dip2a",-0.0537971180126555,0.05,0.05
"Pcnt",0.0630013194809509,0.05,0.05
"Ybey",-0.264527358676806,0.05,0.05
"Mcm3ap",-0.198208738989508,0.05,0.05
"Lss",-0.381474673542789,0.05,0.05
"Col6a2",-0.839848068186855,0.05,0.05
"Col6a1",-0.812600273296149,0.05,0.05
"Pcbp3",0.308908098054157,0.05,0.05
"Slc19a1",-0.237712597242701,0.05,0.05
"Col18a1",-1.14706346343048,0.05,0.05
"Gm10941",-0.357988144180859,0.05,0.05
"Pofut2",-0.207363084411781,0.05,0.05
"Adarb1",0.662849995943563,0.05,0.05
"Fam207a",0.103103219099713,0.05,0.05
"Itgb2",0.193990435309104,0.05,0.05
"Pttg1ip",0.217357227135209,0.05,0.05
"Sumo3",-0.122072348410036,0.05,0.05
"Ube2g2",0.34226204661116,0.05,0.05
"Lrrc3",-0.197243991838407,0.05,0.05
"Trpm2",-0.0191974323317623,0.05,0.05
"Cfap410",-0.0394454039244905,0.05,0.05
"Pfkl",0.648175658847493,0.05,0.05
"Dnmt3l",0.794296727013373,0.05,0.05
"Icosl",0.318032885568063,0.05,0.05
"Gatd3a",-0.217077016918257,0.05,0.05
"Pwp2",0.435991053190885,0.05,0.05
"Trappc10",0.0112071208675957,0.05,0.05
"Gm30122",-0.150212482959406,0.05,0.05
"Agpat3",-0.112257394627764,0.05,0.05
"Rrp1",-0.0977360367465376,0.05,0.05
"Cstb",0.131502307427104,0.05,0.05
"4921516A02Rik",-0.189500372057202,0.05,0.05
"Pdxk",-0.446053508417243,0.05,0.05
"Ilvbl",-0.366642539342038,0.05,0.05
"Syde1",0.133980002947314,0.05,0.05
"2610008E11Rik",-0.0608179682896663,0.05,0.05
"Plpp2",-0.376928543447256,0.05,0.05
"Mier2",-0.282936092369167,0.05,0.05
"Shc2",0.481949454793429,0.05,0.05
"Gm47163",0.587008344082763,0.05,0.05
"Madcam1",0.0450789066161307,0.05,0.05
"Tpgs1",0.192326867380063,0.05,0.05
"Cdc34",0.236793284288958,0.05,0.05
"Gzmm",-0.578264260235842,0.05,0.05
"Bsg",-0.124931346878842,0.05,0.05
"Hcn2",-0.298697833141753,0.05,0.05
"Polrmt",-0.0615779680632609,0.05,0.05
"Fgf22",0.100759709690094,0.05,0.05
"Rnf126",0.120739962706333,0.05,0.05
"Fstl3",0.967365577123111,0.05,0.05
"Prss57",0.177611403848806,0.05,0.05
"Palm",0.262060735038952,0.05,0.05
"E130317F20Rik",-0.228846171012848,0.05,0.05
"Ptbp1",0.0874564768483346,0.05,0.05
"Plppr3",-0.0359568773686015,0.05,0.05
"Prtn3",0.441111951418933,0.05,0.05
"Med16",-0.0608632013312356,0.05,0.05
"R3hdm4",-0.408561194290087,0.05,0.05
"Gm26602",-0.000671190395060375,0.05,0.05
"Kiss1r",0.0385244019050949,0.05,0.05
"Arid3a",0.338065793247155,0.05,0.05
"Wdr18",-0.00243333305756988,0.05,0.05
"Tmem259",0.0600222091935274,0.05,0.05
"Cnn2",-0.580917107288137,0.05,0.05
"Abca7",0.0675160452867059,0.05,0.05
"Arhgap45",-1.06119826144792,0.05,0.05
"Polr2e",-0.345478048494069,0.05,0.05
"Gpx4",-0.0826934609848227,0.05,0.05
"Sbno2",0.333110854859748,0.05,0.05
"Stk11",-0.168897342196686,0.05,0.05
"Cbarp",-0.490658906780017,0.05,0.05
"Atp5d",0.0583889346692796,0.05,0.05
"Midn",0.418496446713324,0.05,0.05
"Cirbp",-0.435420018424477,0.05,0.05
"1600002K03Rik",-0.204455820065758,0.05,0.05
"Efna2",-0.0647423799137101,0.05,0.05
"Pwwp3a",-0.39031637217814,0.05,0.05
"Ndufs7",-0.142714214715736,0.05,0.05
"Gamt",-1.26256707872812,0.05,0.05
"Dazap1",-0.0430211410037584,0.05,0.05
"Rps15",0.489054005109789,0.05,0.05
"Apc2",-0.128136549878995,0.05,0.05
"2310011J03Rik",-0.00943594719439922,0.05,0.05
"Pcsk4",-0.318264638373699,0.05,0.05
"Reep6",-0.0426261525961299,0.05,0.05
"Adamtsl5",-0.154726259617138,0.05,0.05
"Mex3d",-0.210045571635103,0.05,0.05
"Mbd3",-0.168833683485068,0.05,0.05
"Uqcr11",-0.0992981276366116,0.05,0.05
"Tcf3",-0.165411951497645,0.05,0.05
"Atp8b3",-0.166305593587648,0.05,0.05
"Rexo1",0.00538767806409091,0.05,0.05
"Klf16",-0.220596517611158,0.05,0.05
"Abhd17a",-0.328373298759684,0.05,0.05
"Gm29093",0.118331246654754,0.05,0.05
"Scamp4",-0.107974397096457,0.05,0.05
"Gm49322",-0.0270118075962333,0.05,0.05
"Csnk1g2",-0.392381605399533,0.05,0.05
"Btbd2",-0.204884955652275,0.05,0.05
"Mknk2",-0.0409677800943244,0.05,0.05
"Mob3a",-0.229097152174371,0.05,0.05
"Izumo4",-0.510528023511744,0.05,0.05
"Ap3d1",0.11062688791903,0.05,0.05
"Dot1l",0.1633310501482,0.05,0.05
"Plekhj1",-0.586277188641499,0.05,0.05
"Sf3a2",0.045588955981577,0.05,0.05
"Amh",-0.13025674681445,0.05,0.05
"Oaz1",-0.52282184969698,0.05,0.05
"Lsm7",-0.271682339002262,0.05,0.05
"Sppl2b",-0.0844726160281168,0.05,0.05
"Timm13",0.20835983332787,0.05,0.05
"Lmnb2",-0.0324050065298085,0.05,0.05
"Gadd45b",-0.37642641934819,0.05,0.05
"Gng7",-0.283732995062844,0.05,0.05
"Slc39a3",0.00794371683135875,0.05,0.05
"Sgta",0.174003751427362,0.05,0.05
"Thop1",0.51093855812365,0.05,0.05
"Creb3l3",-0.519476244462372,0.05,0.05
"Map2k2",0.0663451976357452,0.05,0.05
"Zbtb7a",0.258956344121808,0.05,0.05
"Pias4",0.177405232370304,0.05,0.05
"Eef2",0.351478882094105,0.05,0.05
"Dapk3",0.172719234163347,0.05,0.05
"Atcayos",-0.0695916112985251,0.05,0.05
"Zfr2",-0.386775549278821,0.05,0.05
"Matk",-2.47646604627821,0.05,0.05
"Mrpl54",0.106967461026093,0.05,0.05
"Apba3",0.302723018474679,0.05,0.05
"Tjp3",-0.526722622185806,0.05,0.05
"Pip5k1c",-0.654247577104864,0.05,0.05
"Gm16315",-0.132102132739675,0.05,0.05
"Cactin",-0.151566161659214,0.05,0.05
"Tbxa2r",-1.35172856099377,0.05,0.05
"Gipc3",-0.312583658636091,0.05,0.05
"Hmg20b",0.0215227494217691,0.05,0.05
"Mfsd12",-0.742816489623816,0.05,0.05
"4930404N11Rik",-0.213221636538174,0.05,0.05
"Fzr1",0.00197943676563783,0.05,0.05
"Dohh",0.0291093124155228,0.05,0.05
"Gm48552",0.0760978308238099,0.05,0.05
"Smim24",-1.02661642680352,0.05,0.05
"Nfic",-0.276762933073114,0.05,0.05
"Gm16104",0.118171502113963,0.05,0.05
"Celf5",-0.116979052490721,0.05,0.05
"Ncln",-0.0144078049644936,0.05,0.05
"S1pr4",0.496986262943784,0.05,0.05
"Gna15",-0.803365248840556,0.05,0.05
"Gna11",0.220477204321702,0.05,0.05
"Tle5",-0.450482430143681,0.05,0.05
"Tle2",-1.06725897803221,0.05,0.05
"Tle6",0.0432827726953122,0.05,0.05
"BC025920",-0.241010109520966,0.05,0.05
"Sirt6",0.0461915948283096,0.05,0.05
"Ankrd24",-0.187834855499454,0.05,0.05
"Zfp433",-0.0573170342091922,0.05,0.05
"Gm3055",-0.201925891387383,0.05,0.05
"Gm32687",0.0697583106622159,0.05,0.05
"Zfp781",-0.220733359059302,0.05,0.05
"Zfp873",-0.306340859329187,0.05,0.05
"BC024063",0.218513642450916,0.05,0.05
"AU041133",-0.336643734069573,0.05,0.05
"Zfp938",-0.147523211166489,0.05,0.05
"Gm4924",-0.32395598846149,0.05,0.05
"1190007I07Rik",-0.485738711323279,0.05,0.05
"Tdg",0.024966234548609,0.05,0.05
"Glt8d2",-0.623938538744489,0.05,0.05
"Hcfc2",0.0602555374620661,0.05,0.05
"Nfyb",0.387375700368835,0.05,0.05
"Txnrd1",0.553680718944394,0.05,0.05
"Eid3",0.460006765462317,0.05,0.05
"Chst11",0.411549197372945,0.05,0.05
"Slc41a2",0.596496803087641,0.05,0.05
"D10Wsu102e",0.303004773707471,0.05,0.05
"Aldh1l2",0.32698173809971,0.05,0.05
"Washc4",-0.0891655516077696,0.05,0.05
"Appl2",-0.21751359319611,0.05,0.05
"1500009L16Rik",-0.8630837858143,0.05,0.05
"Nuak1",-0.829256883038084,0.05,0.05
"Gm47962",-0.0477856890106908,0.05,0.05
"Ckap4",0.0733251964181543,0.05,0.05
"Platr7",0.277276093815238,0.05,0.05
"Tcp11l2",0.245277995226481,0.05,0.05
"Gm17249",-0.0973613388901489,0.05,0.05
"Polr3b",-0.259845800105654,0.05,0.05
"Ric8b",0.0590599443046669,0.05,0.05
"Fhl4",0.0492098586937139,0.05,0.05
"Tmem263",-0.292168582977781,0.05,0.05
"Mterf2",0.433323035633546,0.05,0.05
"Cry1",0.404698487795928,0.05,0.05
"Btbd11",-0.385907618418338,0.05,0.05
"Pwp1",0.139400055920959,0.05,0.05
"Prdm4",0.0784944987146838,0.05,0.05
"Rtcb",-0.115267631782321,0.05,0.05
"A230060F14Rik",0.128013941055284,0.05,0.05
"Fbxo7",0.51168894456506,0.05,0.05
"Syn3",0.0182862849319179,0.05,0.05
"Timp3",0.313372599965412,0.05,0.05
"Hsp90b1",-0.171217755151192,0.05,0.05
"Gm15344",0.0404269700733798,0.05,0.05
"Ttc41",-0.168664826276239,0.05,0.05
"Nt5dc3",0.346874297491234,0.05,0.05
"Gm16268",0.100759709690094,0.05,0.05
"Stab2",0.107329009281407,0.05,0.05
"Igf1os",-0.323142951081666,0.05,0.05
"Igf1",-2.19928813703324,0.05,0.05
"Parpbp",-0.222271310906707,0.05,0.05
"Nup37",-0.397897291697178,0.05,0.05
"Washc3",-0.0973880316195519,0.05,0.05
"Dram1",0.909894342222832,0.05,0.05
"Gnptab",0.296833912950741,0.05,0.05
"Chpt1",-0.172720547480019,0.05,0.05
"Sycp3",-0.502845067233381,0.05,0.05
"Spic",0.0483364442351295,0.05,0.05
"Arl1",-0.133561591068045,0.05,0.05
"Utp20",0.0555310436230827,0.05,0.05
"Ano4",-0.166305593587648,0.05,0.05
"Gas2l3",-0.863850911737335,0.05,0.05
"Nr1h4",-0.205875719504509,0.05,0.05
"Slc17a8",0.100759709690094,0.05,0.05
"Scyl2",0.190719072536941,0.05,0.05
"1500026H17Rik",-0.580358000380785,0.05,0.05
"Actr6",-0.0353253993687517,0.05,0.05
"Uhrf1bp1l",0.405120802077864,0.05,0.05
"Anks1b",0.149127411454112,0.05,0.05
"Apaf1",-0.132197365960962,0.05,0.05
"Ikbip",-0.371236101763281,0.05,0.05
"Slc25a3",-0.0789618834517878,0.05,0.05
"Tmpo",-0.334065595853119,0.05,0.05
"Nedd1",-0.111200196043522,0.05,0.05
"Cfap54",0.0561725816417125,0.05,0.05
"Cdk17",-0.117977152275684,0.05,0.05
"Elk3",0.0100148826574875,0.05,0.05
"Gm32688",-0.758090879529209,0.05,0.05
"Gm17745",-0.860597025174437,0.05,0.05
"Lta4h",0.197572658209313,0.05,0.05
"Hal",0.23706556496539,0.05,0.05
"Amdhd1",-0.13400433844095,0.05,0.05
"Ccdc38",-0.0239105873902914,0.05,0.05
"Snrpf",-0.225052123661175,0.05,0.05
"4933408J17Rik",-0.0431207043771113,0.05,0.05
"Ntn4",-0.0485763014573957,0.05,0.05
"Gm15915",0.239153906767228,0.05,0.05
"Metap2",0.125921341105522,0.05,0.05
"Vezt",-0.00539466912253239,0.05,0.05
"Fgd6",-0.268690842391449,0.05,0.05
"Nr2c1",-0.138865545430678,0.05,0.05
"Ndufa12",0.279962313744877,0.05,0.05
"Tmcc3",-0.0361602739564511,0.05,0.05
"Cep83os",-0.310105991727645,0.05,0.05
"Cep83",0.0834389546309025,0.05,0.05
"Plxnc1",-0.979873445659282,0.05,0.05
"Cradd",-0.207199380243749,0.05,0.05
"Gm48882",0.490190104819776,0.05,0.05
"2310039L15Rik",0.444648576279217,0.05,0.05
"Socs2",0.148444436916948,0.05,0.05
"5730420D15Rik",-0.0826257518899944,0.05,0.05
"Mrpl42",-0.110331035050857,0.05,0.05
"Ube2n",-0.18644652740191,0.05,0.05
"Nudt4",-0.350502266352937,0.05,0.05
"4732465J04Rik",-0.120246738582155,0.05,0.05
"Eea1",-0.0023870479588135,0.05,0.05
"Btg1",-0.271100570605508,0.05,0.05
"Dcn",0.440410032559759,0.05,0.05
"Lum",-1.14532378951085,0.05,0.05
"Epyc",-0.447558933257965,0.05,0.05
"Atp2b1",-0.324710100662725,0.05,0.05
"Gm48768",-0.0685215471796417,0.05,0.05
"Poc1b",-0.291844462326371,0.05,0.05
"Galnt4",-0.29006834765582,0.05,0.05
"Gm16239",-0.13025674681445,0.05,0.05
"Gm34777",0.021032640266031,0.05,0.05
"Dusp6",-0.500311655915497,0.05,0.05
"Gm34921",0.012428645599154,0.05,0.05
"Gm48089",-0.260802147724219,0.05,0.05
"Kitl",-0.35259959703665,0.05,0.05
"Gm35533",0.842425890024154,0.05,0.05
"Tmtc3",0.18602283867645,0.05,0.05
"Cep290",0.0967344558553287,0.05,0.05
"4930430F08Rik",-0.0767160141992442,0.05,0.05
"Nts",-0.69351537338122,0.05,0.05
"Rassf9",0.577779041141273,0.05,0.05
"Tmtc2",-0.621441537164518,0.05,0.05
"Gm15663",-0.447517462943219,0.05,0.05
"Mettl25",-0.302912158626677,0.05,0.05
"Ccdc59",0.16716886844597,0.05,0.05
"Ppfia2",-0.315361424512055,0.05,0.05
"Acss3",0.931268425985419,0.05,0.05
"Lin7a",0.602729107049165,0.05,0.05
"Ppp1r12a",0.0921261292221347,0.05,0.05
"Pawr",0.516518864337856,0.05,0.05
"Nav3",-0.509646137785183,0.05,0.05
"E2f7",0.195935337045896,0.05,0.05
"Csrp2",0.0230094188340537,0.05,0.05
"Zdhhc17",-0.240413615843838,0.05,0.05
"Osbpl8",0.0520916362204167,0.05,0.05
"Bbs10",0.256841556222631,0.05,0.05
"Nap1l1",-0.266707418095144,0.05,0.05
"Phlda1",-0.0740685178457419,0.05,0.05
"Gm28592",0.0193365723650302,0.05,0.05
"Krr1",0.227464099307915,0.05,0.05
"Glipr1",-0.764451069600554,0.05,0.05
"Kcnc2",-0.182701333663079,0.05,0.05
"Atxn7l3b",-0.202449334784871,0.05,0.05
"Trhde",-0.642033131967235,0.05,0.05
"Tbc1d15",0.0343018004537718,0.05,0.05
"Rab21",0.0847922420690619,0.05,0.05
"Tmem19",0.0542146459129196,0.05,0.05
"Thap2",0.334790672196447,0.05,0.05
"Zfc3h1",0.0202577474368519,0.05,0.05
"Lgr5",0.623119798972492,0.05,0.05
"Tspan8",-0.0826257518899944,0.05,0.05
"Ptprr",-0.0314602284096415,0.05,0.05
"Ptprb",0.0762621357656927,0.05,0.05
"Kcnmb4",-0.267894227493408,0.05,0.05
"Kcnmb4os2",-0.04214551869243,0.05,0.05
"Cnot2",-0.0153028532853767,0.05,0.05
"5330438D12Rik",-0.21539143297382,0.05,0.05
"Myrfl",0.0442430646976328,0.05,0.05
"Rab3ip",0.266476802036042,0.05,0.05
"4933412E12Rik",0.628719316585341,0.05,0.05
"Lrrc10",1.41884973277968,0.05,0.05
"Cct2",0.361935575666309,0.05,0.05
"Frs2",-0.0550292332742379,0.05,0.05
"Yeats4",-0.430770645530496,0.05,0.05
"Gm48772",0.0863431837626182,0.05,0.05
"Lyz2",-2.06702033900542,0.05,0.05
"Lyz1",-1.96534250939751,0.05,0.05
"Cpsf6",-0.0380532331847929,0.05,0.05
"Cpm",0.0431841755992601,0.05,0.05
"Mdm2",0.467233255219702,0.05,0.05
"Slc35e3",-0.118780315385803,0.05,0.05
"Nup107",-0.0826732487702437,0.05,0.05
"Rap1b",-0.188693671148668,0.05,0.05
"Gm32552",0.0685735925556546,0.05,0.05
"Gm40773",-0.358191769406291,0.05,0.05
"Mdm1",0.262159075800938,0.05,0.05
"Ifng",-2.63420870005248,0.05,0.05
"Gm4065",-1.04766398113557,0.05,0.05
"Dyrk2",-0.709437612366457,0.05,0.05
"Gm33677",-0.193584223797135,0.05,0.05
"Cand1",0.0165808266900198,0.05,0.05
"Grip1",0.113452513331049,0.05,0.05
"Helb",0.16771452069827,0.05,0.05
"Irak3",2.06094766224494,0.05,0.05
"Tmbim4",0.172452078098259,0.05,0.05
"Llph",0.280857169483337,0.05,0.05
"Hmga2",-0.262163345641007,0.05,0.05
"1700006J14Rik",-0.226771188594166,0.05,0.05
"Msrb3",-0.235342991858513,0.05,0.05
"Lemd3",0.0512107590256781,0.05,0.05
"Wif1",-0.630617740017492,0.05,0.05
"Tbc1d30",-0.422448937435364,0.05,0.05
"Gns",-0.381190801951466,0.05,0.05
"Rassf3",-0.738025540788543,0.05,0.05
"Gm48591",-0.297098000008229,0.05,0.05
"Gm40787",-0.0688176462178998,0.05,0.05
"Tbk1",0.170868668131768,0.05,0.05
"Xpot",-0.27379383616258,0.05,0.05
"BC048403",-0.0655378494838701,0.05,0.05
"Srgap1",0.173013462825281,0.05,0.05
"Rxylt1",-0.340927853598921,0.05,0.05
"Avpr1a",-0.352186148440208,0.05,0.05
"A130077B15Rik",-0.257009902970452,0.05,0.05
"Ppm1h",-0.153399758578761,0.05,0.05
"Mon2",-0.01283288969399,0.05,0.05
"Usp15",0.0754976468839228,0.05,0.05
"Gm4129",-0.0347494962499528,0.05,0.05
"Slc16a7",-1.50877635811397,0.05,0.05
"Lrig3",-0.292972157636275,0.05,0.05
"Atp23",-0.442248805877434,0.05,0.05
"Gm47972",0.0661864926792451,0.05,0.05
"Ctdsp2",-0.00239390480568868,0.05,0.05
"Avil",0.317500846246885,0.05,0.05
"Tsfm",-0.825533437327048,0.05,0.05
"Eef1akmt3",-0.00200338906591474,0.05,0.05
"Mettl1",0.409207560907644,0.05,0.05
"Cyp27b1",0.0650475812060688,0.05,0.05
"March9",0.0763074406560589,0.05,0.05
"Cdk4",-0.566601097831946,0.05,0.05
"Tspan31",-0.0244259600143693,0.05,0.05
"A730063M14Rik",-0.255125387739622,0.05,0.05
"Agap2",0.508160902745499,0.05,0.05
"Os9",-0.0281725148407679,0.05,0.05
"B4galnt1",-0.833485098327666,0.05,0.05
"Slc26a10",1.05544729160025,0.05,0.05
"Arhgef25",-0.0546170652392579,0.05,0.05
"Dtx3",-0.165417449728535,0.05,0.05
"F420014N23Rik",-0.0494665981549506,0.05,0.05
"Pip4k2c",0.0481990648158961,0.05,0.05
"Kif5a",-0.207007636381932,0.05,0.05
"Dctn2",-0.0327322549816946,0.05,0.05
"Mbd6",-0.279057517250642,0.05,0.05
"Gm20492",-0.538958415444345,0.05,0.05
"Gm4189",-0.283210938889459,0.05,0.05
"Ddit3",0.189463924088085,0.05,0.05
"Mars",0.426649464124373,0.05,0.05
"Arhgap9",-1.03541924468996,0.05,0.05
"Gli1",-0.366497663271595,0.05,0.05
"R3hdm2",-0.218011577801583,0.05,0.05
"Stac3",-0.354825272565466,0.05,0.05
"Ndufa4l2",0.141606056204508,0.05,0.05
"Shmt2",0.118005043976523,0.05,0.05
"Nxph4",0.155512305604462,0.05,0.05
"Lrp1",0.518979713074097,0.05,0.05
"Gm16217",-0.00124378721928653,0.05,0.05
"Stat6",-0.151749815565048,0.05,0.05
"Nab2",-0.305497488140619,0.05,0.05
"Gm16229",-0.0797458856752509,0.05,0.05
"Nemp1",-0.407232802600518,0.05,0.05
"Gm16230",-0.107974397096457,0.05,0.05
"Zbtb39",-0.0302749297194422,0.05,0.05
"Gpr182",1.05276612316815,0.05,0.05
"Rdh9",0.173885706346136,0.05,0.05
"Prim1",-0.462604152820613,0.05,0.05
"Naca",-0.0795630876591051,0.05,0.05
"Ptges3",0.106756370913876,0.05,0.05
"Gm47438",0.254424888790137,0.05,0.05
"Atp5b",0.0842752441481522,0.05,0.05
"Baz2a",0.0434426289838798,0.05,0.05
"Rbms2",0.170279646925066,0.05,0.05
"Gls2",0.0321861841598314,0.05,0.05
"AC135859.1",0.0418851174510826,0.05,0.05
"Spryd4",-0.115526992072202,0.05,0.05
"Timeless",0.446102197316462,0.05,0.05
"Apon",0.0766256836016693,0.05,0.05
"Apof",0.078445754445133,0.05,0.05
"Stat2",0.49771235056304,0.05,0.05
"Il23a",0.398031427130124,0.05,0.05
"Pan2",-0.00262524773031236,0.05,0.05
"Cnpy2",-0.457700687948876,0.05,0.05
"Cs",0.0279332669391863,0.05,0.05
"Coq10a",-0.233300566813646,0.05,0.05
"Ankrd52",0.164018776982765,0.05,0.05
"Nabp2",-0.0398983657353975,0.05,0.05
"Rnf41",-0.0628188507324787,0.05,0.05
"Smarcc2",0.040914784956767,0.05,0.05
"Myl6",-0.310580961237886,0.05,0.05
"Myl6b",-0.1550947361493,0.05,0.05
"Esyt1",-0.0743952685191385,0.05,0.05
"Gm29585",-0.0234247640494204,0.05,0.05
"Zc3h10",0.0901715386736388,0.05,0.05
"Rpl41",0.0488655960339823,0.05,0.05
"Pa2g4",0.041777998617996,0.05,0.05
"Erbb3",-0.160148510409387,0.05,0.05
"Rps26",0.0481772024094393,0.05,0.05
"Ikzf4",-0.349169678862409,0.05,0.05
"Suox",-0.161620613844859,0.05,0.05
"Rab5b",-0.0215740781156599,0.05,0.05
"Cdk2",0.0852031503207811,0.05,0.05
"Pmel",0.235106325893555,0.05,0.05
"Dgka",0.167232611988802,0.05,0.05
"Pym1",0.00409067733811952,0.05,0.05
"Gm47093",0.272816789222277,0.05,0.05
"Mmp19",2.16299838574257,0.05,0.05
"Tmem198b",0.124861006919742,0.05,0.05
"Dnajc14",0.104579523417582,0.05,0.05
"Sarnp",0.114182960379266,0.05,0.05
