"gene","GSM254684","GSM254674","GSM254664","GSM254724","GSM254627","GSM254661","GSM254647","GSM254696","GSM254641","GSM254675","GSM254694","GSM254678","GSM254717","GSM254695","GSM254708","GSM254646","GSM254711","GSM254669","GSM254673","GSM254702","GSM254691","GSM254689","GSM254710","GSM254719"
"209628_at",7.774173886,8.394975372,8.66689881,7.494754514,7.952387581,8.318594643,7.501453788,7.872235093,8.212894256,8.319159999,7.801275575,8.319327434,7.808133193,7.579960182,7.973074379,8.32744558,8.132049932,7.622850788,7.812866563,7.512435901,8.255523751,8.55400579,8.38330972,7.778133661
"200891_s_at",10.84040529,11.42596063,10.74456163,11.37849223,10.75735338,11.24002221,10.72573779,10.81240337,11.08564726,11.41232745,10.42904312,10.99061665,10.62196599,10.53283203,10.59164949,10.77484143,10.67322218,10.16013056,10.61445942,10.38084234,10.92527302,11.12280185,11.32203771,10.39248397
"211096_at",7.308920544,6.596288392,6.463791697,6.762996596,6.410447096,6.560248705,6.526575082,6.540785762,6.271827819,6.40570491,6.523027139,7.205537137,6.388735483,6.699015832,6.166436586,5.933307936,6.97390862,6.340910895,6.820024234,6.242228874,6.293919002,5.919312775,6.085418747,6.841089949
"202108_at",9.470898315,10.51552342,9.524750649,9.341078326,9.687477779,9.30525129,9.422226049,10.00635267,9.222744257,9.128952294,9.784317052,9.000150208,9.642009599,9.518785739,9.733446843,9.609514086,9.316009712,10.1197362,10.01883275,9.257623894,9.735310517,10.04191719,9.64326775,9.738564249
"220988_s_at",7.655089486,8.653047001,7.601619602,7.208996448,7.325312225,7.495223124,7.565255494,7.159109661,7.825925356,7.794111798,8.199794266,7.797847833,7.755136799,7.604285961,7.626378463,7.363929734,7.73642514,7.538116232,7.247803108,7.606162813,7.129711802,7.207296911,7.175394144,7.310733615
"202840_at",6.182015995,6.698103147,6.050500261,7.174689262,6.452761445,5.857854742,6.072682535,6.181448435,6.501938054,5.644374826,6.632540208,6.127029665,6.487067554,6.881262902,6.286963911,5.950037307,6.325505252,6.088521291,6.570545097,6.602223592,6.393868924,6.132524448,6.17821082,6.800363029
"220547_s_at",9.444697576,9.224594831,9.131740493,9.417734934,8.00209541,9.312597463,9.044509247,9.166154737,9.070790367,9.049974452,8.922279177,8.772958304,9.355584918,9.563930064,9.23490807,9.493459418,9.640673326,9.151879944,9.323448471,9.221341919,9.166564614,9.427999022,9.829660744,9.479115863
"212470_at",8.990537569,9.491269294,9.882008695,8.741896942,9.03509206,9.458086731,9.182949066,8.716487923,9.082822712,8.693653095,9.75443313,8.804008693,9.065502924,9.131841385,9.021400043,9.475930633,9.060471115,9.104248874,9.131228954,8.727101306,9.216589347,9.950431737,9.349048018,9.040584137
"205884_at",6.277565257,6.04591902,5.8701751,5.471200568,6.474955744,6.590291674,5.666799858,5.783035987,6.353958915,5.850387904,5.806407946,6.578088017,6.5585777,5.719585498,6.352294669,6.491960428,6.017498787,5.989598499,6.59849437,6.299032103,6.081737539,6.570829133,6.593327032,5.991014302
"219716_at",9.322276358,9.432270765,9.649229428,8.501480618,9.158563056,9.003056731,8.874001303,8.753367991,8.754953878,8.6403364,8.536631192,8.872023167,8.905155952,8.721786586,8.875737757,8.452863657,8.62571168,8.447962502,8.398519038,8.447539852,8.425965867,8.44754741,8.676259552,8.298347232
"208882_s_at",8.459992842,8.616250605,8.844986274,8.498793331,8.718343863,8.630819016,8.156631528,8.553217107,9.554008418,8.975906736,8.36235313,7.866180025,8.59952397,8.361698225,8.657526875,8.946437861,8.388375483,8.427356207,8.583107499,8.105714109,8.514049265,8.971445031,9.025053504,8.349409927
"37793_r_at",6.410404439,7.063770422,7.02639827,7.505689954,8.093001383,7.460381608,7.753497382,7.351593208,7.489040056,7.657891456,7.478761471,7.211263296,7.875961758,7.132652941,7.876841205,7.529406052,6.955123375,7.582292744,7.25873836,7.444122276,7.626320306,7.473261588,7.415910741,7.269852795
"212316_at",7.583522914,8.025109956,7.736338125,8.427004349,8.555680226,7.773349254,8.016797914,8.153006464,8.153272401,7.565703267,7.99734752,7.63903235,7.269554164,7.375500465,7.744559433,7.303273751,7.46469828,7.792332364,7.393896981,7.581704929,7.642974051,7.295301687,7.743996283,7.446264371
"203345_s_at",8.114459514,8.564962579,8.761169877,8.333348489,8.30564498,8.622863636,8.802537182,8.323831941,8.313913888,9.662043063,8.671452784,8.850702115,8.319403438,7.974806741,8.359623057,8.156392645,8.144450672,8.338906818,8.552779364,8.582095998,8.512052417,8.91440729,8.61549322,8.225948455
"200620_at",11.15446388,11.67801183,11.82325771,11.83311544,10.74193217,12.06914298,11.57341773,11.54911531,11.24744758,11.62894872,11.91240234,11.82486323,11.51375346,11.37946452,11.68769555,11.99961294,11.08152835,12.14930542,12.16281562,11.5973738,11.78630464,12.05895432,11.63346712,11.66709835
"215096_s_at",9.803562103,9.55770868,9.440602335,9.740607546,9.175805626,9.819922585,8.728082139,9.319802731,9.058849499,9.195336498,9.267511131,9.417566602,9.432954349,9.489586665,9.919480786,9.873145927,9.709636849,9.941578709,9.838167054,9.537909288,9.833142031,10.2503224,9.951644376,9.826714461
"207974_s_at",9.623448573,10.04532389,9.55260545,10.12055902,9.908440218,9.713319988,9.870256274,9.721832501,10.62901647,9.820881711,9.845697487,10.25441802,9.830496683,9.415505756,10.14549631,10.35026337,9.740998951,10.20049959,10.53945569,10.15163156,10.06368001,10.55479196,10.64901668,10.36489873
"214825_at",6.815421015,6.794351467,8.241290852,6.837978359,6.67981599,6.494809136,6.340279813,6.923931757,6.513933681,6.756695579,6.868609657,6.717087444,6.771188803,7.198522086,6.714077311,6.543322698,6.783241985,6.829415283,6.819825669,6.828383867,6.828477146,6.633902268,6.787511458,7.0099099
"209575_at",7.900850825,8.031532542,8.199371395,6.829933671,7.289406245,7.850518949,7.923041975,8.05041256,7.416889826,7.774751564,7.80294285,8.066902842,7.502770594,7.389974777,8.032771567,8.185412405,7.841292096,8.381135164,8.18073451,7.963516557,7.768677589,8.087876518,7.833698749,8.080731371
"201553_s_at",12.28216696,12.64909164,12.08521333,12.30874195,12.14735126,12.48635258,12.54388846,12.68416261,11.62733262,12.70509726,12.40103561,12.00287913,12.75422126,12.88364851,12.71084919,12.46660113,13.07540649,12.99797166,12.73375819,12.79293111,12.89056448,12.85076417,12.74962904,12.80502713
"201083_s_at",5.077952944,5.403441727,4.714809886,5.278766379,5.184132786,5.365395726,5.225779581,5.349762888,5.769672043,4.626190005,5.073559208,5.58196016,5.885767767,5.388107057,4.862003709,5.3990635,5.619185157,4.685735312,5.317805338,5.627343502,5.395187626,5.807517867,5.691750999,5.326466601
"201027_s_at",7.766988447,7.895487966,8.02728321,8.13737304,7.814806045,7.408970985,7.94130359,7.717164898,7.931110469,8.010288353,7.405006414,7.875314616,7.616981177,7.200915589,7.299784803,8.014765281,7.497603706,6.846376506,7.741835433,7.341386163,7.490219187,7.054346099,8.044823408,7.916656381
"202015_x_at",5.341670824,4.165454143,4.488485309,4.022247276,4.272993278,4.269824454,4.104880146,4.230713994,4.233897243,4.19114464,4.113246325,5.106277506,4.1276183,4.339602879,4.277773661,4.136949468,4.818851915,4.084213149,3.877257256,4.480422554,4.076980773,4.174610634,4.000447367,4.016594947
"203062_s_at",7.806254521,8.090901873,8.020306103,8.269452224,8.121297618,7.92734704,8.765016444,7.808491125,7.55834471,8.640703025,7.834809691,7.061189283,8.113233068,8.120212243,8.25277434,8.354308181,8.023546105,8.304437844,7.944810265,8.189372,7.913626253,8.011934739,8.000202362,8.497735727
"218863_s_at",5.626262156,4.626468445,5.151152905,5.115340037,4.82718842,4.561794139,4.577642964,4.750652335,4.323709403,4.812602716,4.874934193,5.138242294,4.481564791,4.931254448,4.387546686,4.538746472,5.530710716,4.471571433,4.577919501,4.928105079,4.606533981,4.466439389,4.424975129,4.970442941
"202382_s_at",9.548868309,8.784604272,8.787061156,8.545160282,9.167969097,8.652528512,9.073167774,9.149718788,8.440674995,8.547735441,8.510509372,8.574395059,8.146732425,8.698753216,8.442189986,8.315799362,8.341582146,8.665536886,8.448641102,8.175659842,8.683899663,8.376449237,8.656211394,8.115358133
"212073_at",7.910766621,8.289109852,8.625096043,7.957371653,8.021665691,8.072246899,8.040942571,8.78190993,8.945548975,8.95793638,8.426438953,8.622338233,8.392227793,8.470463918,8.167846605,8.230049249,8.774795533,7.828203385,8.589937672,8.781066926,8.297733068,8.75161129,8.098883248,8.714363851
"210208_x_at",10.1411848,10.180208,10.53712502,10.58235709,9.695017687,10.04478581,10.55068124,9.912481892,9.735747968,11.18717144,10.64023411,9.900666246,10.07630512,10.08043731,10.17428528,10.43372541,10.13230112,10.49422605,10.1838694,10.51513882,9.875679931,9.908113231,10.09870138,10.41547498
"212066_s_at",9.656970983,9.658756521,9.662827361,9.756857164,8.855662307,9.90979548,9.150819138,9.503908835,10.07313791,9.856370775,9.547406153,8.685711233,9.851840556,9.96551564,9.697504122,9.912363255,9.801649025,9.448098464,9.757960132,9.678409335,9.73119861,9.990750418,10.06556848,9.651852368
"209666_s_at",6.533404026,7.049992087,6.089453908,6.210775045,6.140421968,6.560424158,6.785408064,6.442790145,6.858162733,6.290055753,6.0254388,6.28331039,6.5959139,6.289075632,6.358275039,6.936879105,6.443498201,6.473326423,6.54175216,6.03253077,6.823132229,7.261009349,7.087096481,6.570721571
"214778_at",5.835162747,5.213887002,5.859752127,5.093654157,5.026342288,4.909844892,5.085710048,5.825333943,4.718948543,5.276599532,5.103027746,5.589988256,5.076793038,5.315396608,4.864453016,4.900169703,5.255408646,4.990587825,5.241565756,5.167573478,4.896036057,4.564434001,4.732627081,5.203843214
"212055_at",8.335465516,8.458642931,8.75945858,8.935968477,8.294794912,9.041728218,8.442097954,8.081781582,8.602632343,8.982858291,8.609072146,7.629157688,8.368857489,7.892455525,8.862883542,8.798782962,8.245317081,8.877677865,8.619650229,8.606622252,8.419854368,8.629782192,8.299363865,8.477956046
"221525_at",8.661819768,9.311387393,8.919606691,9.009503895,9.226812507,8.51596796,8.895840251,8.680174589,8.467941972,9.120112229,9.198120578,8.96192285,8.622932459,9.008602975,8.544233291,8.152945861,8.600472092,8.479900288,8.679276059,9.014833506,8.312593033,7.996720476,8.422687214,8.709538223
"221272_s_at",7.265384982,6.452155169,6.800022535,6.74607358,6.992919206,7.189382351,6.77692989,6.875745424,6.794084657,6.854600825,7.281783172,7.165278632,7.29449111,7.331701896,7.365475892,8.084091167,7.374831391,7.285033908,7.489597891,7.372770938,7.166695211,7.383385548,7.115610067,7.580913931
"201335_s_at",5.456065938,5.265674389,5.38114202,5.48893688,5.24753433,5.701636234,5.157207786,5.314818784,5.509101028,5.290256643,5.69202581,5.641915311,6.015965417,5.568310699,5.884813885,6.319416358,5.664388367,5.952630306,6.012340235,5.797782734,6.088332868,6.262720759,5.812740707,6.197387552
"208726_s_at",10.28059247,10.13365609,10.68521338,10.16489737,10.59378992,9.883091808,10.95890118,10.23682969,10.05022787,10.52193311,10.18996128,9.751453208,9.746215292,10.33360032,9.961266921,10.27919793,10.06757264,10.10448579,9.994392056,9.876205684,9.786255864,10.90387206,10.47634292,9.931934263
"208625_s_at",9.340901542,9.53829224,9.764986012,9.876774558,8.72927787,8.946490873,9.885449878,9.236426349,9.843752939,9.646502142,9.780461031,9.257275524,9.303079262,9.334798978,9.115322646,9.35915358,9.480055536,9.595484263,9.22113263,9.005941675,8.969944926,8.81309175,9.720554866,9.43907077
"218242_s_at",8.259166326,9.33133927,9.004906555,9.034200708,8.690680435,9.100399179,9.192693058,8.65336528,9.46479029,9.030602566,9.163882,9.46436034,9.386929548,9.328360565,9.544970878,9.580220443,9.217488444,9.331046165,9.580762622,9.355509351,9.173972203,9.8490986,9.432346381,9.321836416
"203479_s_at",7.507715264,7.609405661,8.321478825,7.813838509,7.959038739,7.861133225,7.902009359,8.06292299,7.786360648,7.931571406,7.586669911,7.909820868,8.048273039,8.303421474,7.68489601,7.189437485,8.273716584,7.24469513,7.578435688,8.409614315,7.812967545,7.556900441,7.180140751,7.85021033
"215761_at",8.539648046,8.452517529,7.910241545,7.620724715,8.217574139,8.166617742,8.379781992,8.514610213,8.314011453,8.436326397,7.800442295,8.695969673,8.181253123,8.484597372,8.179671147,7.660047679,8.369665508,7.815938716,7.909959361,7.92844573,8.096594925,7.577209009,7.734544219,7.614095997
"221881_s_at",7.528301087,6.799874651,7.625542644,6.991676576,7.80728093,7.411771155,7.592027467,6.993238276,7.327078928,7.682810782,7.565122345,7.382727069,7.801284046,7.136050923,7.146250124,7.899672542,6.870217245,7.553466704,7.512419799,7.382403268,7.180356971,7.908448706,8.073258183,7.554116651
"213391_at",7.757119794,7.67394811,7.310541825,8.263204272,7.453094822,7.429267844,7.34835013,8.197321754,7.536880521,8.197118918,7.651610619,7.83015315,7.584572097,7.770306708,7.018287699,7.820475169,7.212535196,7.251057205,7.94292634,7.339108359,7.109340077,7.763712019,7.840332128,7.42265806
"218600_at",8.170871643,7.571966337,7.842748536,7.617893183,7.76352114,7.460410155,7.595429572,7.92484081,7.668352174,7.508459892,7.354594127,7.624677671,7.276172891,7.592111434,7.538674676,6.995113389,7.495417069,7.482281427,7.403523643,7.810085306,7.210874242,6.624433824,6.810238375,7.585474495
"202461_at",9.201854965,8.816480142,9.010696096,9.027859866,9.731590884,8.645489634,9.537533268,8.785915497,9.052145357,9.020461516,8.839479294,8.808780978,8.625581963,8.468965206,8.33727538,8.719367927,8.307925416,8.852740049,8.719612123,8.389016724,8.786712054,8.72434761,8.734257648,8.534474364
"201024_x_at",9.702029394,10.27055973,10.59110198,10.57626455,9.921271571,9.427167588,10.89767607,10.0488359,10.51633687,9.947863837,9.732703811,9.766771906,9.821664242,10.02412996,9.887340326,9.927395041,10.36169355,9.793642374,9.936149522,9.743466259,10.06204717,10.12527141,10.05476997,10.17869213
"201145_at",10.15950895,10.19588768,10.29773013,10.77583885,10.33679923,9.944516867,10.24950014,10.15763563,10.6289836,10.55192168,9.884017488,10.27749157,9.212565623,9.86122022,9.782075391,9.809231249,9.793705479,9.891993591,9.863785059,9.854283724,9.729005732,9.962276491,9.993818218,9.76329223
"201164_s_at",9.401105218,9.33908521,10.33505912,9.762032726,9.500316575,10.32450814,9.836348659,9.493335146,9.682401114,10.21399852,9.789720631,9.922491435,9.196982222,9.389444317,9.608597848,9.600668732,9.044276718,9.71962616,9.672920876,9.577206128,9.244285575,10.02494398,9.398501979,9.861524451
"208186_s_at",6.875447579,7.275860361,7.539777575,7.35644969,7.463019076,7.609146447,7.280130823,7.683552941,7.323509382,7.499520139,7.305294108,7.195316995,7.157930275,7.509848883,6.983310797,6.676319745,7.501625703,7.114011624,7.383785629,6.865817214,7.323687408,6.556810103,6.387640996,7.457478482
"202455_at",7.536531678,6.9464055,7.331221792,7.198751429,7.036513001,7.269087141,7.172316652,7.313653518,7.140384346,7.477574387,7.82421278,6.599630202,7.229861277,7.269791537,7.618144114,7.380845696,6.766120556,7.969752936,7.698902938,7.613937064,7.62564386,7.124411651,7.025034789,7.797278534
"201765_s_at",9.657123928,10.03456561,10.55458548,9.868702394,9.210810758,9.214270363,9.869532646,9.763861238,9.09185305,9.470479592,10.10636941,9.784560348,9.645123138,9.897936716,9.804160422,9.763690229,9.568529985,9.889933518,9.796480257,9.364871077,10.1507247,9.813301218,10.08503267,9.374297348
"212842_x_at",9.730176103,9.867240023,9.691812032,9.449509976,9.197447883,9.8560231,8.487306029,9.036730852,9.737479609,9.434727624,9.50526843,9.433869299,9.750199923,9.658973651,9.773541384,10.0238162,9.947163501,9.564456095,9.880278538,9.853597045,9.671193415,9.940558474,9.604832312,9.799447957
"213543_at",7.339824615,6.815499244,6.673084523,6.665142424,6.93433346,7.490729457,6.585423636,7.197511431,7.145434956,7.191094341,7.411788257,6.988422539,7.687450176,7.300022972,7.258618194,7.385761072,7.930215802,7.275329384,7.553478797,7.535497293,7.416720905,7.627326713,7.215130275,7.408199978
"221806_s_at",9.714268561,10.33385088,10.69662473,9.960728687,9.863510979,10.36257112,10.63832599,9.910292271,10.15872622,10.27874621,9.570036674,9.679286724,9.558756602,9.948054254,9.778053286,9.705112682,10.03387443,9.726931714,9.758256101,9.987395891,9.38463528,9.557702792,9.742804742,9.894204256
"201588_at",10.88824168,10.47531317,10.92772418,10.63961512,9.722236658,10.55328614,9.905030095,10.47577999,10.63131225,9.889754622,9.765373118,9.982499748,9.987216988,10.23566909,10.07359707,10.26156789,10.17307448,10.30389685,10.36417984,9.997743453,10.36535111,10.49327972,10.68845292,10.13047993
"212048_s_at",10.43826142,9.653616174,9.738105614,10.53433645,10.28346126,9.736816185,10.0746406,9.68610418,9.561149706,10.17393147,10.31747465,9.319420291,9.480623833,9.994234139,9.658508221,9.648504976,9.811143701,9.854306736,9.50093102,9.417324788,9.767311526,9.749261552,10.15132885,9.479533105
"200626_s_at",9.673155099,9.882610894,9.626123125,9.978018383,10.21299615,10.18613665,9.824136168,9.455895851,10.41300304,9.347058729,9.54784334,9.735274114,10.16917465,9.634543794,9.884373886,10.49009379,9.712670771,9.797575226,10.34767809,9.793307558,10.04901034,10.46314447,10.44684002,10.12769505
"219285_s_at",5.399568737,4.401427498,4.821949414,4.697937604,4.329705004,4.304077408,4.286658817,4.368134617,4.142219998,4.348420955,4.395805636,5.129457065,4.148871152,4.281018833,4.201689794,4.240866344,4.885579798,4.300002054,4.162910092,4.713941701,4.139301996,4.195285829,4.108500883,4.360246902
"215528_at",7.499650068,8.454365755,8.134855787,7.985837036,8.568706056,8.590414094,7.735565797,8.055626068,7.945323151,8.206529261,8.027280405,7.650695202,7.932753447,8.13098807,8.102894276,7.635343184,8.111785246,7.618638447,7.555129657,8.027841762,8.055979251,7.588362671,7.392175725,7.506515442
"211609_x_at",10.15928606,10.56446768,10.58701529,11.31993533,10.53299866,10.22979762,10.68755895,10.60013581,10.93779548,11.01693324,10.2477581,10.32873885,10.02008809,10.15430667,10.01937108,10.36564219,9.942468172,10.53062703,10.29413153,10.26409239,10.16493177,10.09207824,10.35450259,10.29866762
"209545_s_at",9.842262826,9.454478772,9.157662017,9.306855956,8.979496347,8.938764177,9.036111323,9.044170517,9.06165142,8.63188602,8.847412115,9.449665507,8.712074791,8.996807523,8.792400849,8.258114902,9.055720273,8.567281364,8.819237912,8.769655131,8.597212297,8.875900155,8.775747278,8.707002507
