"gene","log2FC","pvalue","padj"
"Dhodh",-0.0818990397769128,0.05,0.05
"Pkd1l3",0.0253760880186988,0.05,0.05
"Ist1",0.284874863453472,0.05,0.05
"Zfp821",-0.127312545886091,0.05,0.05
"Atxn1l",0.069014954197792,0.05,0.05
"Ap1g1",-0.0143280186429768,0.05,0.05
"Gm17344",0.121097915321691,0.05,0.05
"Phlpp2",0.247466901851572,0.05,0.05
"Cmtr2",0.209547118337932,0.05,0.05
"Vac14",0.364237450856278,0.05,0.05
"Mtss1l",-0.995817104054521,0.05,0.05
"Il34",-0.490753421234758,0.05,0.05
"Sf3b3",-0.0175841340465839,0.05,0.05
"Cog4",0.0449981039952645,0.05,0.05
"Gm26816",-0.00747936977140026,0.05,0.05
"Fuk",0.33533694184359,0.05,0.05
"St3gal2",0.0369639377081272,0.05,0.05
"Ddx19a",-0.186768286084349,0.05,0.05
"Ddx19b",0.349671421298494,0.05,0.05
"Aars",0.133486214737378,0.05,0.05
"Pdpr",0.281838580428088,0.05,0.05
"9430091E24Rik",0.0886148990435739,0.05,0.05
"Glg1",0.0575835386830379,0.05,0.05
"Gm23193",0.0257359638836513,0.05,0.05
"Rfwd3",0.307881470626833,0.05,0.05
"Mlkl",-0.55166262545842,0.05,0.05
"Wdr59",0.0222746635296773,0.05,0.05
"Znrf1",-0.933242951784576,0.05,0.05
"Ldhd",-0.200074370660045,0.05,0.05
"Zfp1",-0.316495112507737,0.05,0.05
"Bcar1",-1.62915208738624,0.05,0.05
"Cfdp1",-0.171444872178303,0.05,0.05
"Tmem170",-0.565671773470445,0.05,0.05
"Tmem231",-0.439494978576785,0.05,0.05
"Gabarapl2",-0.793208498577973,0.05,0.05
"Adat1",0.132672359881788,0.05,0.05
"Kars",0.0330308742722432,0.05,0.05
"Terf2ip",-0.102963544230733,0.05,0.05
"Gm6793",-0.0830843082320128,0.05,0.05
"Mon1b",0.17762020939802,0.05,0.05
"Nudt7",0.267256102668606,0.05,0.05
"Wwox",0.682502193014123,0.05,0.05
"4930488N15Rik",0.241846633412396,0.05,0.05
"Maf",0.821608339955445,0.05,0.05
"Gm15655",0.1749441816403,0.05,0.05
"Gm45733",-0.0522735376333067,0.05,0.05
"Cdyl2",0.264979223156685,0.05,0.05
"Cmc2",-0.0743740192872968,0.05,0.05
"Cenpn",0.0303440032961899,0.05,0.05
"Atmin",0.394832016505154,0.05,0.05
"1700030J22Rik",0.195572652481737,0.05,0.05
"Gcsh",-0.20109934869142,0.05,0.05
"Pkd1l2",0.380404883214294,0.05,0.05
"Gan",0.42568162070184,0.05,0.05
"Cmip",-0.00847008274446637,0.05,0.05
"Plcg2",0.545850450157892,0.05,0.05
"Sdr42e1",0.157592241644371,0.05,0.05
"Mphosph6",0.191756920148864,0.05,0.05
"Gm10617",0.0226205729130387,0.05,0.05
"Cdh13",-2.00124388005553,0.05,0.05
"Hsbp1",-0.553847314098221,0.05,0.05
"Mlycd",-0.0475592476714155,0.05,0.05
"Osgin1",-0.15752457340892,0.05,0.05
"Mbtps1",0.148789411548332,0.05,0.05
"Hsdl1",0.0329576707554393,0.05,0.05
"Taf1c",0.0200655322776075,0.05,0.05
"Rps13-ps4",-0.103198264637535,0.05,0.05
"Wfdc1",-0.529161341976293,0.05,0.05
"Tldc1",0.354021789032999,0.05,0.05
"Cotl1",0.320372986224703,0.05,0.05
"Klhl36",-0.00421664859698012,0.05,0.05
"Usp10",0.279923598067338,0.05,0.05
"Crispld2",-2.98110134370114,0.05,0.05
"Zdhhc7",0.00975517172193463,0.05,0.05
"A130014A01Rik",-0.183993541129514,0.05,0.05
"Gm38379",0.0771513958977188,0.05,0.05
"6430548M08Rik",-0.284614682345679,0.05,0.05
"Gse1",0.0821994991618933,0.05,0.05
"1700016A09Rik",0.0149180032051434,0.05,0.05
"Gins2",-0.373537660918587,0.05,0.05
"Gm10614",0.075476952265062,0.05,0.05
"1190005I06Rik",-0.169896214793953,0.05,0.05
"Emc8",-0.319101755467734,0.05,0.05
"Cox4i1",-0.334573821372603,0.05,0.05
"Gm33142",0.595156694126142,0.05,0.05
"Irf8",0.956794852125021,0.05,0.05
"Foxf1",-0.328049587843829,0.05,0.05
"Mthfsd",0.249199399852093,0.05,0.05
"Foxc2",-0.513345854698442,0.05,0.05
"Fbxo31",-0.568355291002482,0.05,0.05
"Map1lc3b",-0.561020913141187,0.05,0.05
"Zcchc14",-0.495482671145799,0.05,0.05
"Gm27030",0.04540600396696,0.05,0.05
"Jph3",0.0481844005305738,0.05,0.05
"Klhdc4",-1.21215279058877,0.05,0.05
"Gm20406",-1.02629298108037,0.05,0.05
"Gm42047",0.262554424072327,0.05,0.05
"Gm26812",0.0112269946967986,0.05,0.05
"Slc7a5",0.66368612883437,0.05,0.05
"Gm27011",-0.0173711543386477,0.05,0.05
"Banp",-0.47559733220462,0.05,0.05
"Gm17709",0.540680569951283,0.05,0.05
"Zfpm1",-0.698738066991722,0.05,0.05
"Gm45353",-0.191506864399491,0.05,0.05
"Zc3h18",0.0617986088651072,0.05,0.05
"Cyba",-0.341398784225815,0.05,0.05
"Mvd",0.153237106858999,0.05,0.05
"Rnf166",0.312766841879514,0.05,0.05
"Ctu2",-0.0745685098111379,0.05,0.05
"Piezo1",-0.202111122099214,0.05,0.05
"Cdt1",-0.139546143106378,0.05,0.05
"Aprt",-0.688579399511711,0.05,0.05
"Galns",-0.249217861764166,0.05,0.05
"Trappc2l",-0.154292177056747,0.05,0.05
"Pabpn1l",0.0580938789421923,0.05,0.05
"Cbfa2t3",0.734399666243215,0.05,0.05
"A530010L16Rik",0.0329198737023241,0.05,0.05
"Acsf3",0.201910450770886,0.05,0.05
"Gm45893",0.164060430892912,0.05,0.05
"Gm16378",0.185731433487975,0.05,0.05
"Gm45894",0.488506890517701,0.05,0.05
"Ankrd11",0.420917937839645,0.05,0.05
"Gm24445",0.350143483817804,0.05,0.05
"2810013P06Rik",1.37653308743737,0.05,0.05
"Spg7",0.215263447403093,0.05,0.05
"Rpl13",-0.377539793243759,0.05,0.05
"Cpne7",-0.291748596542891,0.05,0.05
"Sult5a1",-1.19486689454544,0.05,0.05
"Gm4316",0.0576358488990507,0.05,0.05
"Dpep1",-3.47965246747132,0.05,0.05
"Chmp1a",0.0554194776913342,0.05,0.05
"Rps12-ps9",-0.0147297872992159,0.05,0.05
"Spata33",-0.0483019835862538,0.05,0.05
"Cdk10",-0.00816427441645429,0.05,0.05
"Spata2l",0.225078896111564,0.05,0.05
"Vps9d1",0.0662435502722767,0.05,0.05
"Zfp276",-0.267866245050291,0.05,0.05
"Fanca",0.0792896733436064,0.05,0.05
"Tcf25",0.0133659993369912,0.05,0.05
"Mc1r",0.761079832136799,0.05,0.05
"Tubb3",-1.07521609838144,0.05,0.05
"Def8",0.0923771346716524,0.05,0.05
"Afg3l1",0.125876594740404,0.05,0.05
"Gas8",-0.294520483158803,0.05,0.05
"Rhou",-2.34002234797819,0.05,0.05
"4732419C18Rik",-0.146826117897203,0.05,0.05
"Rab4a",-0.576863831728892,0.05,0.05
"2810455O05Rik",0.243106830612743,0.05,0.05
"Ccsap",0.57586978457202,0.05,0.05
"Gm4342",-0.112280790996147,0.05,0.05
"Acta1",0.193142072545078,0.05,0.05
"Nup133",0.357627189465659,0.05,0.05
"Gm45890",0.3950952315922,0.05,0.05
"Abcb10",0.0404277484187361,0.05,0.05
"Taf5l",0.168423510547708,0.05,0.05
"Urb2",-0.174974397395334,0.05,0.05
"Galnt2",0.284575465241395,0.05,0.05
"Cog2",0.334314766363103,0.05,0.05
"2310022B05Rik",-0.398317553499627,0.05,0.05
"Ttc13",0.179819368473867,0.05,0.05
"Arv1",-0.0943982565760104,0.05,0.05
"Fam89a",-1.39262988633311,0.05,0.05
"2810004N23Rik",0.112667175030725,0.05,0.05
"Gnpat",0.0825904229498962,0.05,0.05
"Exoc8",0.179036210617992,0.05,0.05
"Sprtn",0.0405948264275335,0.05,0.05
"Egln1",-0.928945942973821,0.05,0.05
"Tsnax",-0.638431453989575,0.05,0.05
"Disc1",0.606630371618102,0.05,0.05
"Sipa1l2",-0.13000024575516,0.05,0.05
"Map10",-0.0595084476596699,0.05,0.05
"Ntpcr",0.055356194187925,0.05,0.05
"Kcnk1",0.0644202737481213,0.05,0.05
"Coa6",-0.271940424626333,0.05,0.05
"Tarbp1",0.163623861320314,0.05,0.05
"Gm26759",0.796914564799006,0.05,0.05
"Irf2bp2",0.619402190997863,0.05,0.05
"Gm45805",0.663894929257158,0.05,0.05
"Gm31718",0.331859798668647,0.05,0.05
"A630001O12Rik",1.36064522977851,0.05,0.05
"Tomm20",-0.233919639151793,0.05,0.05
"Rbm34",0.352701302111849,0.05,0.05
"Gm38574",-0.171013712436179,0.05,0.05
"Pard3",-1.44090147500462,0.05,0.05
"Nrp1",0.406263625006426,0.05,0.05
"Gm45746",0.277775676493471,0.05,0.05
"Itgb1",0.00648611015800427,0.05,0.05
"2610044O15Rik8",-0.163132943375372,0.05,0.05
"Gm32856",0.338410553908602,0.05,0.05
"D830030K20Rik",-0.628823557341134,0.05,0.05
"Gm3248",-0.30643694520759,0.05,0.05
"Gm3558",-0.437460793057428,0.05,0.05
"Flnb",-0.990055997658252,0.05,0.05
"Dnase1l3",1.23652864637856,0.05,0.05
"Abhd6",0.250090652023388,0.05,0.05
"Rpp14",-0.0927280733684284,0.05,0.05
"Pxk",-0.225172108295557,0.05,0.05
"Pdhb",0.259443316840556,0.05,0.05
"Kctd6",-0.175898604281687,0.05,0.05
"Fam107a",-2.39638286812108,0.05,0.05
"Gm9800",-0.446394220585943,0.05,0.05
"Fhit",-0.3068290832017,0.05,0.05
"Gm48438",0.493945549100868,0.05,0.05
"Gm48442",0.867462045314032,0.05,0.05
"Ptprg",-2.23348436489732,0.05,0.05
"Gm48602",-1.10952405616003,0.05,0.05
"3830406C13Rik",-0.218065543946815,0.05,0.05
"D030051J21Rik",0.504091245809961,0.05,0.05
"Gm11100",0.0119103160867971,0.05,0.05
"Thoc7",0.0335091832452221,0.05,0.05
"Atxn7",0.492643242549309,0.05,0.05
"Psmd6",0.0502489245325606,0.05,0.05
"Gm48857",-0.00137715415067816,0.05,0.05
"Il3ra",-0.0782038341106563,0.05,0.05
"Slc4a7",1.1128470946874,0.05,0.05
"Nek10",0.109217202631563,0.05,0.05
"Lrrc3b",-1.60590886804133,0.05,0.05
"Oxsm",0.403690262002246,0.05,0.05
"Gm47794",0.452983590884225,0.05,0.05
"Ngly1",-0.14946648695275,0.05,0.05
"5430414B19Rik",-0.123217426314237,0.05,0.05
"Gm47797",0.00326555590881061,0.05,0.05
"Gm47798",0.295224035196439,0.05,0.05
"Top2b",0.41447392777285,0.05,0.05
"Rarb",-0.621948778821626,0.05,0.05
"Gm18078",-0.0637178940015314,0.05,0.05
"Thrb",1.35062087548818,0.05,0.05
"Nr1d2",-0.314330186674096,0.05,0.05
"Rpl15",-0.439729027654458,0.05,0.05
"Nkiras1",-0.306540517441716,0.05,0.05
"Ube2e1",-0.129672454708389,0.05,0.05
"Gm4939",-0.153086551445958,0.05,0.05
"Ube2e2",-0.311655231618628,0.05,0.05
"Gm2237",-0.277488066206739,0.05,0.05
"Nid2",-0.280106843520963,0.05,0.05
"Rtraf",-0.456629149902377,0.05,0.05
"Gm48283",-0.0921858598532989,0.05,0.05
"Gng2",-0.0347094485578756,0.05,0.05
"Saysd1",0.0423383037450158,0.05,0.05
"Kcnk5",0.332140029632257,0.05,0.05
"Nudt13",0.190515575839301,0.05,0.05
"Ecd",0.0715614043194002,0.05,0.05
"Fam149b",-0.0983973525090613,0.05,0.05
"Gm30054",0.121789771162892,0.05,0.05
"Dnajc9",-0.316195384797773,0.05,0.05
"Mrps16",-0.412894042892934,0.05,0.05
"Anxa7",-0.427566653018193,0.05,0.05
"Mss51",0.438274490193826,0.05,0.05
"Ppp3cb",0.262328654301768,0.05,0.05
"1810062O18Rik",-0.123769546343739,0.05,0.05
"Usp54",-0.611618938220006,0.05,0.05
"2810402E24Rik",0.574692457564153,0.05,0.05
"Myoz1",-0.400097476778198,0.05,0.05
"Synpo2l",-0.0295550391918575,0.05,0.05
"Sec24c",0.0402373147555206,0.05,0.05
"6230400D17Rik",0.0703481685419214,0.05,0.05
"Fut11",0.373052600761878,0.05,0.05
"Chchd1",-0.354158373456833,0.05,0.05
"Zswim8",0.204840218567329,0.05,0.05
"Ndst2",0.419953453005691,0.05,0.05
"Camk2g",-0.161622228725729,0.05,0.05
"Gm30108",-0.162357457230978,0.05,0.05
"Plau",0.173733695496833,0.05,0.05
"Vcl",-0.477224450743585,0.05,0.05
"Ap3m1",0.169334014987741,0.05,0.05
"Adk",-0.198869449105645,0.05,0.05
"Kat6b",0.21110769594166,0.05,0.05
"Samd8",0.213067372139484,0.05,0.05
"Vdac2",-0.354024099486806,0.05,0.05
"Comtd1",-0.392999608731289,0.05,0.05
"A430057M04Rik",0.0246848830470033,0.05,0.05
"Zfp503",-0.78435079688357,0.05,0.05
"Lrmda",-0.152894629965904,0.05,0.05
"Gm47601",0.665865007805614,0.05,0.05
"Dlg5",-0.570473723938599,0.05,0.05
"Polr3a",-0.090643694176705,0.05,0.05
"Rps24",-0.325199525499377,0.05,0.05
"4930428N03Rik",0.229821557030162,0.05,0.05
"Zmiz1os1",0.186890210498249,0.05,0.05
"Gm26660",0.0704068668881113,0.05,0.05
"Zmiz1",0.642095738669068,0.05,0.05
"Gm47920",0.414194847406863,0.05,0.05
"Gm26772",0.267736300012616,0.05,0.05
"Ppif",-0.289179480700679,0.05,0.05
"1700054O19Rik",1.71564182348909,0.05,0.05
"Zcchc24",0.301022151060244,0.05,0.05
"Anxa11",-0.82845620244808,0.05,0.05
"Anxa11os",-0.135227905523053,0.05,0.05
"Tmem254a",-0.245361030182761,0.05,0.05
"Slmap",-0.0134502639170115,0.05,0.05
"Gm7565",0.020477157605314,0.05,0.05
"Dennd6a",0.616136122283426,0.05,0.05
"Arf4os",0.0285742197331507,0.05,0.05
"Arf4",-0.0343749330375145,0.05,0.05
"Pde12",0.330172410442145,0.05,0.05
"9930004E17Rik",0.4663564070752,0.05,0.05
"Dnah12",-0.152597056030762,0.05,0.05
"Asb14",-0.0204952606408482,0.05,0.05
"Appl1",0.238284598807059,0.05,0.05
"Hesx1",0.0318603410971356,0.05,0.05
"Il17rd",-1.09427966425974,0.05,0.05
"Arhgef3",0.548573900775628,0.05,0.05
"Gm7591",0.188485032133069,0.05,0.05
"Gm49616",-0.066830900433846,0.05,0.05
"Fam208a",0.32675317999748,0.05,0.05
"Ccdc66",0.0526700412080539,0.05,0.05
"Wnt5a",-0.652283264065421,0.05,0.05
"Lrtm1",0.424468905239726,0.05,0.05
"Gm47414",0.17840832791902,0.05,0.05
"Selenok",-0.543837625867282,0.05,0.05
"Actr8",0.164318634940903,0.05,0.05
"Il17rb",0.0159283741600045,0.05,0.05
"Chdh",0.147955137542916,0.05,0.05
"Gm18760",0.418807842294423,0.05,0.05
"Cacna1d",-0.247844342546126,0.05,0.05
"Gm47570",0.258166354512859,0.05,0.05
"Dcp1a",0.159746490013197,0.05,0.05
"Tkt",-0.374340824243935,0.05,0.05
"Prkcd",0.237108467084306,0.05,0.05
"Gm7644",0.588122038901503,0.05,0.05
"Rft1",0.293217949456473,0.05,0.05
"Sfmbt1",0.707872279805126,0.05,0.05
"Tmem110",-0.464928712174195,0.05,0.05
"Mustn1",-2.98160172325109,0.05,0.05
"Nek4",0.108918039916904,0.05,0.05
"Spcs1",-0.506640055843575,0.05,0.05
"Glt8d1",-0.0793377116893925,0.05,0.05
"Gnl3",0.338317297421671,0.05,0.05
"Pbrm1",0.32681825855599,0.05,0.05
"Smim4",0.538225147815385,0.05,0.05
"Nt5dc2",-0.313260267271506,0.05,0.05
"Stab1",0.498161771311796,0.05,0.05
"Nisch",0.228551007199944,0.05,0.05
"Tnnc1",0.151728078733634,0.05,0.05
"Sema3g",-1.95779487934271,0.05,0.05
"Phf7",-0.00990540080917102,0.05,0.05
"Bap1",-0.00247193357773678,0.05,0.05
"Capn7",0.211572046087823,0.05,0.05
"Sh3bp5",-0.0219786810512934,0.05,0.05
"Mettl6",0.207393444055828,0.05,0.05
"Eaf1",-0.209420343186452,0.05,0.05
"Gm49270",0.218805013906481,0.05,0.05
"Hacl1",-0.346652231891674,0.05,0.05
"Btd",0.110706033847067,0.05,0.05
"Ankrd28",-1.23838612808876,0.05,0.05
"Galnt15",-3.11600286837619,0.05,0.05
"Dph3",-0.451910320213349,0.05,0.05
"Oxnad1",-0.483874598423268,0.05,0.05
"Ncoa4",0.290931462944491,0.05,0.05
"Timm23",-0.246793021034975,0.05,0.05
"Parg",0.0552601289410743,0.05,0.05
"Gm46447",0.640980989915328,0.05,0.05
"Gm48914",0.534194168383928,0.05,0.05
"Ercc6",0.0946065768937432,0.05,0.05
"3425401B19Rik",-0.0257209048039431,0.05,0.05
"Tmem273",0.151995613544739,0.05,0.05
"Fam170b",0.0290842253835561,0.05,0.05
"Vstm4",-0.876314534792508,0.05,0.05
"Wdfy4",0.710230061611596,0.05,0.05
"Lrrc18",-0.290734716167802,0.05,0.05
"Arhgap22",0.502958747922693,0.05,0.05
"Mapk8",0.339658937477749,0.05,0.05
"Rpl23a-ps3",-0.160532156060795,0.05,0.05
"Gm49201",0.138485051017472,0.05,0.05
"Shld2",0.438373295295613,0.05,0.05
"Glud1",0.250470447549071,0.05,0.05
"Gm3219",-0.234187328051285,0.05,0.05
"Sncg",-1.84350160540283,0.05,0.05
"Mmrn2",-2.02934331427615,0.05,0.05
"Bmpr1a",0.0954521767570307,0.05,0.05
"Ldb3",0.154900782540291,0.05,0.05
"5830448L01Rik",-0.453624714461555,0.05,0.05
"Wapl",-0.0111192771384623,0.05,0.05
"Gm49032",-0.0233763341758688,0.05,0.05
"Ccser2",-0.770416529154256,0.05,0.05
"2610528A11Rik",0.0123839819497062,0.05,0.05
"Ghitm",0.083464820538703,0.05,0.05
"Eif1-ps1",-0.0717350458851282,0.05,0.05
"Sh2d4b",-0.176788263973679,0.05,0.05
"Tspan14",-0.514118971087733,0.05,0.05
"Fam213a",-0.101639704218001,0.05,0.05
"Cdv3-ps",-0.00449332419110082,0.05,0.05
"Gm7324",-0.202324327372196,0.05,0.05
"Ear2",0.517439688996499,0.05,0.05
"AC160336.1",-0.137961714693883,0.05,0.05
"Ptger2",-0.256756764374993,0.05,0.05
"Txndc16",0.474607601655145,0.05,0.05
"Gpr137c",0.152008892709484,0.05,0.05
"Ero1l",-0.316313585106392,0.05,0.05
"Psmc6",-0.222233119673655,0.05,0.05
"Styx",0.360631784494524,0.05,0.05
"Gnpnat1",-0.540115991953476,0.05,0.05
"Fermt2",-2.43916622120037,0.05,0.05
"9630050E16Rik",-0.908931953068068,0.05,0.05
"Gm15601",0.0199028824204759,0.05,0.05
"Ddhd1",0.21260471610731,0.05,0.05
"Gm49125",0.582867120028281,0.05,0.05
"A530076I17Rik",-0.325685678637857,0.05,0.05
"Gm1821",-0.623468273770045,0.05,0.05
"Bmp4",-2.0457437850295,0.05,0.05
"Cdkn3",-0.361363740053196,0.05,0.05
"Cnih1",-0.299904704727547,0.05,0.05
"Gm48933",0.0336200995857255,0.05,0.05
"Gm48939",0.120536403366036,0.05,0.05
"Gmfb",0.0447702629398901,0.05,0.05
"Gm10101",0.266393489041399,0.05,0.05
"Cgrrf1",0.123049731526368,0.05,0.05
"Gm48949",0.261822240644218,0.05,0.05
"Gm34934",-0.0181601569604634,0.05,0.05
"Samd4",0.855825873929397,0.05,0.05
"2810457G06Rik",0.134697874359717,0.05,0.05
"Gm48958",1.11675236804682,0.05,0.05
"Gm10371",1.02286045683385,0.05,0.05
"Gch1",-0.184527560366653,0.05,0.05
"Gm18811",1.57873835534922,0.05,0.05
"Wdhd1",0.269532951641885,0.05,0.05
"Socs4",0.0193130440259592,0.05,0.05
"Mapk1ip1l",0.0200508757774598,0.05,0.05
"Lgals3",-0.247939097513642,0.05,0.05
"Dlgap5",0.350769880318202,0.05,0.05
"Fbxo34",-0.221210144728749,0.05,0.05
"Gm48986",0.556483309023822,0.05,0.05
"Gm35166",0.0833927282550624,0.05,0.05
"Atg14",0.37812877412503,0.05,0.05
"Ktn1",-0.0216804864727944,0.05,0.05
"Gm6055",0.00637742054238588,0.05,0.05
"Peli2",-0.0881075474031121,0.05,0.05
"Gm49310",0.200463766929557,0.05,0.05
"Gm49307",0.527715146536711,0.05,0.05
"Tmem260",0.374132048987045,0.05,0.05
"Gm49519",0.806683451996944,0.05,0.05
"Gm48909",-0.123325943263739,0.05,0.05
"Exoc5",0.0177416899444802,0.05,0.05
"Gm49204",0.806209216530909,0.05,0.05
"Ap5m1",0.0543980708106835,0.05,0.05
"Naa30",-0.0223948661577591,0.05,0.05
"Armh4",-1.00715213911232,0.05,0.05
"Gm37194",0.285217075274468,0.05,0.05
"Tlr11",0.575665977251604,0.05,0.05
"Ttc5",0.200313928151941,0.05,0.05
"Gm10916",0.0980750731681911,0.05,0.05
"Rpph1",-0.000411637617903027,0.05,0.05
"Parp2",0.192465676283137,0.05,0.05
"Tep1",0.577298252234582,0.05,0.05
"Gm26782",-0.0980521344629399,0.05,0.05
"Klhl33",0.914270546916944,0.05,0.05
"Osgep",0.398705231051236,0.05,0.05
"Apex1",0.373621722593344,0.05,0.05
"Pip4p1",0.393858108355383,0.05,0.05
"Pnp",-0.0405617534185838,0.05,0.05
"Pnp2",0.568569621350447,0.05,0.05
"Rnase12",-0.0652020196755774,0.05,0.05
"Rnase4",0.0810718551103484,0.05,0.05
"Ang",0.269964307185206,0.05,0.05
"Rnase6",0.901587940376756,0.05,0.05
"Mettl17",0.122072036237278,0.05,0.05
"Slc39a2",-0.0271752680136859,0.05,0.05
"Ndrg2",-1.64922664616141,0.05,0.05
"Arhgef40",-0.932197506575508,0.05,0.05
"Zfp219",0.105642700522517,0.05,0.05
"Tmem253",0.0146948007622551,0.05,0.05
"Gm49086",0.136959186996568,0.05,0.05
"Gm49258",0.267807868560366,0.05,0.05
"Hnrnpc",0.18636938377975,0.05,0.05
"Rpgrip1",0.810211550790369,0.05,0.05
"Supt16",0.389024230633721,0.05,0.05
"Gm26590",-0.0965540655019063,0.05,0.05
"Chd8",0.494502090880855,0.05,0.05
"Gm43766",0.18274970979043,0.05,0.05
"Rab2b",0.058519014254836,0.05,0.05
"Tox4",0.120494743811121,0.05,0.05
"Mettl3",-0.216766035250543,0.05,0.05
"Sall2",0.31327516308644,0.05,0.05
"Gm6740",-0.042032552446115,0.05,0.05
"Rps19-ps1",-0.0727995278139172,0.05,0.05
"Trdv4",0.869496618591334,0.05,0.05
"Trdc",0.505255531593034,0.05,0.05
"Trac",0.344201746790716,0.05,0.05
"Dad1",-0.342547679479833,0.05,0.05
"Abhd4",0.146667737573466,0.05,0.05
"Gm43305",0.25151408101209,0.05,0.05
"Oxa1l",0.141304125685638,0.05,0.05
"Slc7a7",0.115329048778622,0.05,0.05
"Mrpl52",-0.112513910330258,0.05,0.05
"Mmp14",-1.40316069596861,0.05,0.05
"Gm10366",0.195744867609793,0.05,0.05
"Lrp10",0.320970125782247,0.05,0.05
"Prmt5",0.288215076280186,0.05,0.05
"Haus4",0.150739190564951,0.05,0.05
"Ajuba",0.169144147009259,0.05,0.05
"4931414P19Rik",0.182948815568176,0.05,0.05
"Psmb5",-0.482921715377657,0.05,0.05
"Cdh24",0.541813060602924,0.05,0.05
"Acin1",0.0744601928812214,0.05,0.05
"4930579G18Rik",0.166760636930601,0.05,0.05
"1700123O20Rik",-0.429500265162633,0.05,0.05
"Cebpe",-1.98049832091993,0.05,0.05
"Slc7a8",0.274476217512595,0.05,0.05
"Gm8865",-0.0683389471877532,0.05,0.05
"Homez",-0.0934378146536374,0.05,0.05
"Ppp1r3e",0.0339031086857027,0.05,0.05
"Bcl2l2",-0.155558419054781,0.05,0.05
"Pabpn1",-0.00332466486533711,0.05,0.05
"Slc22a17",-0.0856886967340076,0.05,0.05
"Efs",-1.04033550573684,0.05,0.05
"Myh6",0.465417635216366,0.05,0.05
"Mhrt",0.449173570535278,0.05,0.05
"Myh7",-2.19420601924138,0.05,0.05
"Ngdn",-0.11013107084734,0.05,0.05
"Zfhx2",1.4325115353853,0.05,0.05
"Thtpa",0.0557393196823167,0.05,0.05
"Ap1g2",0.279109462482858,0.05,0.05
"Gm8894",-0.0195078435901193,0.05,0.05
"Dhrs4",-0.0380341372624944,0.05,0.05
"Carmil3",-0.169035193290403,0.05,0.05
"Pck2",-0.0554495408040552,0.05,0.05
"A730061H03Rik",0.109982047556378,0.05,0.05
"Dcaf11",0.250684707271775,0.05,0.05
"Fitm1",0.287749301785675,0.05,0.05
"Psme1",0.176807562639142,0.05,0.05
"Emc9",-0.108970319081299,0.05,0.05
"Psme2",-0.11957269600256,0.05,0.05
"Rnf31",0.385682041883836,0.05,0.05
"Irf9",0.1650216889138,0.05,0.05
"Rec8",-0.0263461664495354,0.05,0.05
"Ipo4",0.182250172643838,0.05,0.05
"Tm9sf1",0.0950436652924869,0.05,0.05
"Gm49747",-0.00344535228072762,0.05,0.05
"Tssk4",-0.01642110782348,0.05,0.05
"Mdp1",-0.17383725772946,0.05,0.05
"Nedd8",-0.159909442022105,0.05,0.05
"Gmpr2",-0.204929636289241,0.05,0.05
"Tinf2",0.695207916405981,0.05,0.05
"Tgm1",-0.58672806357968,0.05,0.05
"Rabggta",0.194645692456658,0.05,0.05
"Dhrs1",-0.274362439210377,0.05,0.05
"Nop9",-0.00982839421379111,0.05,0.05
"Ltb4r2",0.115587570299581,0.05,0.05
"Ltb4r1",-1.7022996287766,0.05,0.05
"Adcy4",-2.2139648110748,0.05,0.05
"Ripk3",-0.492045143942603,0.05,0.05
"Nfatc4",-0.778248166446249,0.05,0.05
"Nynrin",-0.156381608743693,0.05,0.05
"Khnyn",0.571758430338186,0.05,0.05
"Sdr39u1",-0.0903620819283906,0.05,0.05
"Cma1",0.766614671889207,0.05,0.05
"Gm5801",0.0067180847803183,0.05,0.05
"Mcpt4",2.19982650010081,0.05,0.05
"Gzmb",-0.094796998530096,0.05,0.05
"Rnf17",0.0956467274025479,0.05,0.05
"Cenpj",0.0250171185626509,0.05,0.05
"Parp4",0.083353808394536,0.05,0.05
"Gm4032",-0.19651986824165,0.05,0.05
"Mphosph8",-0.114056596370463,0.05,0.05
"Gm16973",0.116658754936242,0.05,0.05
"Pspc1",0.28216136377189,0.05,0.05
"Zmym5",-0.0675424614282765,0.05,0.05
"2410022M11Rik",0.37107644369109,0.05,0.05
"Zmym2",0.272960506822941,0.05,0.05
"Gjb2",0.00478835810906032,0.05,0.05
"Cryl1",0.259039191557669,0.05,0.05
"Ift88",0.123793888354752,0.05,0.05
"Il17d",-0.710783114921354,0.05,0.05
"Eef1akmt1",-0.300078386940193,0.05,0.05
"1700039M10Rik",0.118073417629712,0.05,0.05
"Xpo4",-0.107478322798096,0.05,0.05
"Lats2",0.0920091653787063,0.05,0.05
"Sap18",-0.192688211983564,0.05,0.05
"Ska3",-0.0234088658930915,0.05,0.05
"Mrpl57",-0.145630914985047,0.05,0.05
"Gm22738",0.194922477482375,0.05,0.05
"Zdhhc20",0.495574632172711,0.05,0.05
"Micu2",0.291301294816857,0.05,0.05
"3110083C13Rik",0.206811608147288,0.05,0.05
"Fgf9",1.03184648216963,0.05,0.05
"Rpl13-ps3",-0.319279029752638,0.05,0.05
"Rcbtb1",0.130703727487222,0.05,0.05
"Gm6904",0.422828383048471,0.05,0.05
"Phf11a",0.0013020628117455,0.05,0.05
"Phf11b",0.0582841147832793,0.05,0.05
"Phf11d",-0.0670525381081495,0.05,0.05
"Phf11c",0.38002398701577,0.05,0.05
"Setdb2",-0.0375002357337402,0.05,0.05
