"umap_1","umap_2","celltype","group","tissue","patient","score"
-1.96022043213168,7.64505147704123,"DC","G2_liver_met","metastasis tumor","patient17",0
6.25818159595212,-15.6121563934422,"DC","G2_liver_met","metastasis tumor","patient14",0
8.69590666309079,-1.70394444695475,"CD4 T","G2_liver_met","metastasis tumor","patient11",0
0.494864249379244,-8.63548040619852,"CD8 T","G2_liver_met","metastasis tumor","patient12",0
-0.524813046901617,-2.04017162552835,"CD4 T","G2_liver_met","metastasis tumor","patient10",0
-1.77303371414462,-15.5444216751194,"CD4 T","G2_liver_met","metastasis tumor","patient14",0
-1.63285098060885,-11.2896447204685,"CD8 T","G2_liver_met","metastasis tumor","patient10",0
-2.66792247280398,13.7147297836208,"Bcell","G2_liver_met","metastasis tumor","patient14",0
-0.707363484650049,-2.13267147770883,"CD8 T","G2_liver_met","metastasis tumor","patient08",0
-4.47963998302737,4.76420736083029,"Macrophage","G2_liver_met","metastasis tumor","patient12",0
-7.01400802120486,-6.15226984253885,"Bcell","G2_liver_met","metastasis tumor","patient12",0
4.93595221057614,-12.7722716354466,"CD4 T","G2_liver_met","metastasis tumor","patient12",0
2.41678740993222,0.566330669012052,"CD4 T","G2_liver_met","metastasis tumor","patient10",0
-3.67567155346194,4.70488404997824,"Macrophage","G2_liver_met","metastasis tumor","patient15",1.90475344657898
-2.45570800289432,-8.91844797364237,"CD4 T","G2_liver_met","metastasis tumor","patient13",0
-0.539474694281015,-10.5736613296604,"CD4 T","G2_liver_met","metastasis tumor","patient13",0
-5.70938775524417,5.03656148680685,"Macrophage","G2_liver_met","metastasis tumor","patient10",0
3.40188696399411,-4.16661143532755,"NK cell","G2_liver_met","metastasis tumor","patient12",2.64680528640747
4.23970987811765,-2.04405296078684,"CD4 T","G2_liver_met","metastasis tumor","patient11",0
-12.779332136958,-0.592461334977168,"Bcell","G2_liver_met","metastasis tumor","patient08",0
8.55963232532224,-2.50669837227823,"CD4 T","G2_liver_met","metastasis tumor","patient17",0
9.50839712634763,-6.03492927781107,"CD4 T","G2_liver_met","metastasis tumor","patient14",0
4.67949345126828,4.58572387465475,"CD8 T","G2_liver_met","metastasis tumor","patient14",0
4.42061474338254,5.08396434554098,"gdT","G2_liver_met","metastasis tumor","patient11",0
-4.20756790622989,-0.00158354869844335,"CD8 T","G2_liver_met","metastasis tumor","patient12",0
-0.788235029428396,7.0647158599758,"Macrophage","G2_liver_met","metastasis tumor","patient17",1.84655845165253
-6.02579257473269,8.72110032805441,"DC","G2_liver_met","metastasis tumor","patient17",0
-2.60587284549991,-13.4353690170384,"CD4 T","G2_liver_met","metastasis tumor","patient14",0
0.555445695073214,-6.75043869248392,"NK cell","G2_liver_met","metastasis tumor","patient08",0
3.04899718776425,-0.219776722106952,"CD45-","G2_liver_met","metastasis tumor","patient17",0
-2.00068876728335,-15.1321434997654,"CD4 T","G2_liver_met","metastasis tumor","patient14",0
0.792827153355685,-4.54001188508036,"CD8 T","G2_liver_met","metastasis tumor","patient14",0
0.543220782429781,-10.8047537826634,"CD4 T","G2_liver_met","metastasis tumor","patient12",0
0.465611720234957,-2.28436744442942,"CD8 T","G2_liver_met","metastasis tumor","patient10",0
-10.8419236896924,2.48206782111166,"Bcell","G2_liver_met","metastasis tumor","patient14",0
-10.9765310047559,2.37936734923361,"Bcell","G2_liver_met","metastasis tumor","patient14",0
-1.48054484113971,-16.5257411026097,"CD4 T","G2_liver_met","metastasis tumor","patient13",0
-5.02356431469241,8.07189893492697,"DC","G2_liver_met","metastasis tumor","patient16",0
-3.07600352749148,-3.9452357315159,"CD8 T","G2_liver_met","metastasis tumor","patient12",0
-4.83896586880008,7.95735692748068,"CD4 T","G2_liver_met","metastasis tumor","patient13",0
11.2013578654834,-1.92639768353464,"CD4 T","G2_liver_met","metastasis tumor","patient17",0
-0.412758937328252,-1.56015396348001,"CD8 T","G2_liver_met","metastasis tumor","patient11",0
0.992416405827608,-5.40387964478495,"NK cell","G2_liver_met","metastasis tumor","patient13",1.77583146095276
-0.736547230034265,3.21070217856405,"CD8 T","G2_liver_met","metastasis tumor","patient14",0
-2.98818156704226,6.9201412177944,"Macrophage","G2_liver_met","metastasis tumor","patient16",2.08398747444153
3.36974718585691,-4.31274366608621,"Bcell","G2_liver_met","metastasis tumor","patient11",1.58187854290009
-11.2922658680371,10.724297044363,"CD4 T","G2_liver_met","metastasis tumor","patient17",0
5.20691921725949,-12.1859126113987,"CD8 T","G2_liver_met","metastasis tumor","patient08",0
-0.198118066637907,-7.00536728135111,"NK cell","G2_liver_met","metastasis tumor","patient12",0
-1.5846709369115,-2.72610378495218,"CD8 T","G2_liver_met","metastasis tumor","patient14",0
-1.48685917839328,7.66423749693869,"Monocyte","G2_liver_met","metastasis tumor","patient11",2.27807378768921
-5.37544105037967,5.16599225768087,"Macrophage","G2_liver_met","metastasis tumor","patient12",0
-2.03643081173221,-5.16745567551615,"CD8 T","G2_liver_met","metastasis tumor","patient13",0
-2.75584981426517,-4.08769464722635,"CD8 T","G2_liver_met","metastasis tumor","patient08",1.99694263935089
-11.489763235896,11.3260836578274,"CD4 T","G2_liver_met","metastasis tumor","patient11",0
-1.4728448151044,-7.60601902237894,"CD8 T","G2_liver_met","metastasis tumor","patient12",0
-5.14078996166507,-8.22982120743753,"CD8 T","G2_liver_met","metastasis tumor","patient13",0
-0.990909731238279,3.11615109213827,"CD8 T","G2_liver_met","metastasis tumor","patient12",0
0.723227882535067,-17.3124327682591,"CD8 T","G2_liver_met","metastasis tumor","patient16",0
11.493538880498,-2.06950152150156,"CD4 T","G2_liver_met","metastasis tumor","patient13",0
3.5881595851489,11.2869458175564,"NK cell","G2_liver_met","metastasis tumor","patient08",0
0.534305477292147,-8.79291868439676,"CD4 T","G2_liver_met","metastasis tumor","patient17",0
8.33457758441648,-3.29949927559854,"CD8 T","G2_liver_met","metastasis tumor","patient13",0
-5.48083016857425,-3.78527140847208,"CD4 T","G2_liver_met","metastasis tumor","patient14",0
-4.6442360638074,0.954096553411466,"CD8 T","G2_liver_met","metastasis tumor","patient14",0
4.91635468021115,6.80999850996969,"NK cell","G2_liver_met","metastasis tumor","patient14",2.12005257606506
2.25522258296689,-2.67136717072489,"CD8 T","G2_liver_met","metastasis tumor","patient15",0
-4.54916522487918,0.668503639783841,"CD8 T","G2_liver_met","metastasis tumor","patient09",0
-1.93227479442874,-16.1027998947239,"CD4 T","G2_liver_met","metastasis tumor","patient14",0
-1.81918952450076,-2.90611648789408,"CD8 T","G2_liver_met","metastasis tumor","patient12",0
-1.63923803552905,-16.5183901809788,"CD4 T","G2_liver_met","metastasis tumor","patient13",0
-1.23629317268649,-9.13479376069071,"CD4 T","G2_liver_met","metastasis tumor","patient11",0
1.01795115485868,-11.9768452667332,"CD4 T","G2_liver_met","metastasis tumor","patient13",0
-2.78472683414737,6.11252736815451,"DC","G2_liver_met","metastasis tumor","patient11",0
-2.21142206177035,-2.64395523301126,"CD8 T","G2_liver_met","metastasis tumor","patient08",0
1.11806836143216,-11.5476384185887,"CD4 T","G2_liver_met","metastasis tumor","patient15",0
-12.0153159855298,10.5129389739895,"CD4 T","G2_liver_met","metastasis tumor","patient12",0
-2.43987617477694,-8.86857271424295,"CD4 T","G2_liver_met","metastasis tumor","patient15",0
-2.26967809185306,1.37727129229544,"CD4 T","G2_liver_met","metastasis tumor","patient09",0
-2.45685718044558,-14.2881302856541,"CD4 T","G2_liver_met","metastasis tumor","patient14",0
3.39981462970456,11.1939454055691,"CD8 T","G2_liver_met","metastasis tumor","patient10",0
-2.27262542232791,1.36580490836142,"CD8 T","G2_liver_met","metastasis tumor","patient12",0
-11.1188640354566,11.2038197494411,"CD4 T","G2_liver_met","metastasis tumor","patient15",0
-11.4463166950635,11.0480675674343,"CD4 T","G2_liver_met","metastasis tumor","patient12",0
-0.69115872517148,0.77422749766348,"CD8 T","G2_liver_met","metastasis tumor","patient16",0
-1.5714764355115,7.46896314391134,"Macrophage","G2_liver_met","metastasis tumor","patient16",2.422203540802
-11.6321525333814,12.2201552368069,"CD4 T","G2_liver_met","metastasis tumor","patient08",0
-2.62172732338229,-14.1746897720432,"CD4 T","G2_liver_met","metastasis tumor","patient11",0
1.24725892558774,-12.9433150314427,"CD4 T","G2_liver_met","metastasis tumor","patient09",0
-4.97845838054934,-4.53350925675394,"CD4 T","G2_liver_met","metastasis tumor","patient08",0
-1.87268600448886,7.48799371489523,"DC","G2_liver_met","metastasis tumor","patient17",1.9754467010498
-4.13203332409183,-6.84808016053202,"CD4 T","G2_liver_met","metastasis tumor","patient14",0
-4.53111050113955,0.662548897352201,"CD8 T","G2_liver_met","metastasis tumor","patient12",0
12.9582462550708,4.36934089430807,"gdT","G2_liver_met","metastasis tumor","patient13",0
-6.46856114849368,5.40570068129538,"DC","G2_liver_met","metastasis tumor","patient14",0
5.54540588870725,-12.4530854248142,"Bcell","G2_liver_met","metastasis tumor","patient08",0
-1.43000898346225,2.54744839438437,"CD8 T","G2_liver_met","metastasis tumor","patient12",0
-12.151516890376,11.6690773940944,"NK cell","G2_liver_met","metastasis tumor","patient17",0
-5.11408660396853,5.11509370573996,"Macrophage","G2_liver_met","metastasis tumor","patient11",2.60844779014587
-12.6939925907544,10.8953499771023,"CD8 T","G2_liver_met","metastasis tumor","patient13",0
-2.4492715357236,-3.95463752976419,"CD4 T","G2_liver_met","metastasis tumor","patient14",0
-10.8061647175244,2.35056757697104,"Bcell","G2_liver_met","metastasis tumor","patient14",0
-4.45942256435672,5.93222522505758,"DC","G2_liver_met","metastasis tumor","patient12",0
-11.1700553654126,10.348169801321,"CD4 T","G2_liver_met","metastasis tumor","patient17",0
-12.3785075901441,11.2219614959621,"CD4 T","G2_liver_met","metastasis tumor","patient14",0
5.19925405994138,4.11175632246969,"CD4 T","G2_liver_met","metastasis tumor","patient11",0
3.543729329259,-0.324810112330932,"CD45-","G2_liver_met","metastasis tumor","patient11",0
0.722831988484469,-4.08256268731119,"CD4 T","G2_liver_met","metastasis tumor","patient09",0
11.0615415813037,-1.94610822430612,"CD4 T","G2_liver_met","metastasis tumor","patient15",0
6.13142349734983,4.21869420775412,"CD8 T","G2_liver_met","metastasis tumor","patient17",0
5.82334520831784,5.93870877989767,"CD8 T","G2_liver_met","metastasis tumor","patient16",0
-6.23581979259768,8.11215734251974,"DC","G2_liver_met","metastasis tumor","patient14",0
-11.7898750065259,11.9359154678249,"CD4 T","G2_liver_met","metastasis tumor","patient09",0
-4.41343853458682,0.782431719388944,"CD8 T","G2_liver_met","metastasis tumor","patient12",0
9.79055979266843,-2.64347744217874,"CD4 T","G2_liver_met","metastasis tumor","patient13",0
-2.70924327358523,-3.70852399102213,"CD8 T","G2_liver_met","metastasis tumor","patient12",0
-2.06533441528598,-4.5086016677952,"Bcell","G2_liver_met","metastasis tumor","patient08",0
-1.56801948532382,-16.2614731811619,"CD4 T","G2_liver_met","metastasis tumor","patient13",0
-11.6325196979932,12.2006192184353,"CD4 T","G2_liver_met","metastasis tumor","patient17",0
-4.18482348903933,5.02154731520651,"Macrophage","G2_liver_met","metastasis tumor","patient12",0
2.09424259677609,-12.0765500091648,"CD4 T","G2_liver_met","metastasis tumor","patient11",0
3.2579536677905,-3.78966880074503,"NK cell","G2_liver_met","metastasis tumor","patient08",2.66936707496643
-4.84806010708133,-2.29727983704569,"CD8 T","G2_liver_met","metastasis tumor","patient10",0
1.32294657245358,-13.8938269638157,"CD4 T","G2_liver_met","metastasis tumor","patient14",0
-11.3625068424634,11.145816323843,"CD4 T","G2_liver_met","metastasis tumor","patient13",0
6.05679609790525,-12.0222907089329,"CD8 T","G2_liver_met","metastasis tumor","patient12",0
9.63869287982663,-5.89717149964334,"CD4 T","G2_liver_met","metastasis tumor","patient14",0
5.36778929248532,-12.077497007761,"CD8 T","G2_liver_met","metastasis tumor","patient11",0
12.3955116511889,5.25567197569845,"CD8 T","G2_liver_met","metastasis tumor","patient13",0
-5.84563920482913,4.86172151335714,"MAST","G2_liver_met","metastasis tumor","patient13",0
-1.02854088529864,-2.40756607285501,"CD8 T","G2_liver_met","metastasis tumor","patient11",0
-4.25962088093081,-4.02862978211405,"CD4 T","G2_liver_met","metastasis tumor","patient08",0
-0.496548747866544,-2.00183665982248,"gdT","G2_liver_met","metastasis tumor","patient11",0
-11.2323407886914,10.5600075698757,"CD4 T","G2_liver_met","metastasis tumor","patient17",0
0.918545746953097,1.02007746466635,"CD45-","G2_liver_met","metastasis tumor","patient10",0
-5.23250005230227,-8.33930015793802,"NK cell","G2_liver_met","metastasis tumor","patient12",0
-11.1588830707959,10.588705537405,"CD4 T","G2_liver_met","metastasis tumor","patient15",0
1.11483027950009,-3.50609874955179,"CD8 T","G2_liver_met","metastasis tumor","patient10",0
8.54973032489499,-3.44139170876505,"CD4 T","G2_liver_met","metastasis tumor","patient17",0
-4.89583156093875,8.36338376769064,"CD4 T","G2_liver_met","metastasis tumor","patient10",0
2.92538788333615,2.22328805693625,"Bcell","G2_liver_met","metastasis tumor","patient11",0
5.32373144641599,-12.1671767257786,"CD8 T","G2_liver_met","metastasis tumor","patient11",0
1.14862945094785,-3.06935906640055,"CD4 T","G2_liver_met","metastasis tumor","patient12",1.97090899944305
-5.13530299648562,-1.05670595398905,"CD8 T","G2_liver_met","metastasis tumor","patient14",0
-3.43221185192386,6.31570768126486,"NK cell","G2_liver_met","metastasis tumor","patient13",1.86000257730484
8.13312723651608,-5.12392235032083,"CD4 T","G2_liver_met","metastasis tumor","patient12",0
-2.33883604988376,-4.73588562241556,"Bcell","G2_liver_met","metastasis tumor","patient13",0
9.79155352130612,-2.57714629403116,"CD4 T","G2_liver_met","metastasis tumor","patient11",0
-0.372302508204374,-10.8522629760838,"CD4 T","G2_liver_met","metastasis tumor","patient14",0
9.42797949329099,-6.06670236817362,"CD4 T","G2_liver_met","metastasis tumor","patient14",0
11.1328144313403,5.57056808241842,"NK cell","G2_liver_met","metastasis tumor","patient12",2.32850694656372
-2.99422738537112,-0.259727852854747,"CD8 T","G2_liver_met","metastasis tumor","patient11",0
-1.2430593727521,-8.69323396912577,"CD4 T","G2_liver_met","metastasis tumor","patient11",0
-4.9280872105054,-6.68124342194559,"NK cell","G2_liver_met","metastasis tumor","patient12",0
3.2176168204852,-3.87329292527201,"NKT","G2_liver_met","metastasis tumor","patient14",2.34103441238403
-13.2430495975904,-0.869597079668063,"Bcell","G2_liver_met","metastasis tumor","patient14",0
10.2815828563281,-2.72511244050028,"CD4 T","G2_liver_met","metastasis tumor","patient17",0
-3.10244724735538,6.43496370085714,"Macrophage","G2_liver_met","metastasis tumor","patient08",2.22465014457703
-2.58449337467471,5.95112705000876,"CD8 T","G2_liver_met","metastasis tumor","patient11",2.03483152389526
2.83753016010007,-5.39477586976053,"NK cell","G2_liver_met","metastasis tumor","patient12",2.09644222259521
5.21468784824094,-12.2553191207981,"CD8 T","G2_liver_met","metastasis tumor","patient11",0
8.82252409473142,-3.77641463509561,"CD8 T","G2_liver_met","metastasis tumor","patient17",0
-2.0761357305936,-5.39121580353739,"CD4 T","G2_liver_met","metastasis tumor","patient13",0
-4.23685452923099,4.42674159773825,"Macrophage","G2_liver_met","metastasis tumor","patient11",2.56472730636597
5.83378937259397,5.80288266905783,"CD4 T","G2_liver_met","metastasis tumor","patient16",1.23165833950043
5.98904707446775,4.80255985030172,"CD8 T","G2_liver_met","metastasis tumor","patient09",0
-1.99989292606631,6.46552467116354,"Macrophage","G2_liver_met","metastasis tumor","patient16",2.30159497261047
1.85249378696164,0.504670021619779,"CD4 T","G2_liver_met","metastasis tumor","patient10",0
-0.650032303518746,-17.1698012374973,"CD4 T","G2_liver_met","metastasis tumor","patient08",0
-5.92128846630374,-2.82016039124491,"CD8 T","G2_liver_met","metastasis tumor","patient15",0
-3.11216328129092,4.44445180663107,"Macrophage","G2_liver_met","metastasis tumor","patient08",0
11.3023462535449,-2.14416802159311,"CD4 T","G2_liver_met","metastasis tumor","patient15",0
-3.35859034046451,5.4452238059902,"Macrophage","G2_liver_met","metastasis tumor","patient17",1.32477796077728
1.61945154681882,-12.0843606018162,"CD4 T","G2_liver_met","metastasis tumor","patient11",0
-4.19526526912967,4.59238481291769,"Macrophage","G2_liver_met","metastasis tumor","patient11",0
6.15449192538938,5.89924239882467,"CD8 T","G2_liver_met","metastasis tumor","patient11",0
0.81670632377347,-1.95896160832407,"CD4 T","G2_liver_met","metastasis tumor","patient14",0
-1.86951086506167,-2.88288831940653,"NK cell","G2_liver_met","metastasis tumor","patient12",0
-2.26100478157321,0.599836943235379,"CD8 T","G2_liver_met","metastasis tumor","patient08",0
3.2715285064288,1.33816122778891,"CD45-","G2_liver_met","metastasis tumor","patient10",0
