"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.21002617793053e-07,2.00328458435047,0.056,0.009,0.00396138370130898,"5","EVI5.2"
1.22278708482922e-07,2.2837771827409,0.043,0.006,0.00400316035831391,"5","PPM1L.1"
1.22632438916781e-07,-4.31259196828317,0.168,0.329,0.00401474078525757,"5","CCL5.5"
1.25996856966453e-07,2.20257524294905,0.043,0.006,0.00412488510336772,"5","SFMBT2"
1.3407455071377e-07,1.31535078623314,0.087,0.02,0.00438933264126742,"5","RUSC1.1"
1.37287053258129e-07,1.0685952314351,0.161,0.055,0.00449450354956464,"5","SKAP2.1"
1.38413341156342e-07,3.88469619739405,0.025,0.002,0.00453137596277632,"5","PLTP"
1.43510025875766e-07,3.45481599672367,0.025,0.002,0.00469823122712082,"5","RP1-159A19.4"
1.47940229361767e-07,2.32030047930742,0.106,0.028,0.00484326722884552,"5","FOSL2.2"
1.59651353108281e-07,1.26591107800445,0.13,0.039,0.0052266659980589,"5","MAP3K1"
1.65808126775278e-07,1.78960141557067,0.068,0.013,0.00542822645436906,"5","EPOR"
1.71942745164117e-07,2.96402622823319,0.031,0.003,0.00562906159118285,"5","RP11-70C1.1.1"
1.74484318908144e-07,3.30302092401531,0.031,0.003,0.00571226763241481,"5","DVL3"
1.95392037500703e-07,1.03556259033049,0.149,0.049,0.00639674452369801,"5","DNAJC5.1"
1.99440553921261e-07,1.98065383638209,0.062,0.011,0.00652928485427423,"5","SLC29A1.1"
2.05157736492338e-07,1.11270840278636,0.106,0.028,0.00671645397728616,"5","LRRC8D"
2.06598390537039e-07,2.10013740334672,0.062,0.011,0.00676361810940158,"5","RBM47.2"
2.10729131344218e-07,1.91811735567029,0.05,0.007,0.00689885030194702,"5","MMP17.2"
2.13424650996656e-07,1.43654879660195,0.106,0.029,0.00698709622432854,"5","IMPA2.3"
2.36428863507561e-07,1.2273548192013,0.112,0.032,0.00774020813351054,"5","WDR41.1"
2.50446260180446e-07,1.68709261298073,0.056,0.009,0.00819910966578743,"5","SYNE3"
2.8432079753618e-07,1.0394374526123,0.267,0.113,0.00930809426973947,"5","STX7.2"
2.85449639659447e-07,1.33635860924668,0.118,0.035,0.00934505030317098,"5","MAP3K3.3"
2.87569055973997e-07,1.02985789677002,0.13,0.04,0.00941443575447672,"5","ROGDI.3"
2.92366931437734e-07,1.54162062622402,0.099,0.026,0.00957150860140853,"5","MAPKAPK2.1"
3.01474825578737e-07,2.30712705922586,0.043,0.006,0.0098696828397967,"5","FARP2"
3.13649522477602e-07,-1.65096787382811,0.242,0.386,0.0102682580668717,"5","PEBP1.1"
3.29510851929455e-07,4.48628213608819,0.019,0.001,0.0107875262704665,"5","KAZALD1"
3.29510851929455e-07,4.50725935053006,0.019,0.001,0.0107875262704665,"5","GPR133"
3.30557710766727e-07,2.6517100509786,0.037,0.004,0.0108217983350811,"5","TMEM110"
3.31959383668618e-07,4.39291401562197,0.019,0.001,0.0108676863025432,"5","RUSC1-AS1"
3.34425475226673e-07,3.91741296091177,0.019,0.001,0.0109484212079708,"5","RP11-701P16.2"
3.34425475226673e-07,4.11982431191342,0.019,0.001,0.0109484212079708,"5","RP11-483P21.2"
3.36909247667026e-07,3.62529022273918,0.019,0.001,0.0110297349501231,"5","STS"
3.36909247667026e-07,3.82814485952955,0.019,0.001,0.0110297349501231,"5","SLC6A12"
3.38632486877107e-07,2.35130128948342,0.037,0.004,0.0110861503553827,"5","SNX24"
3.45506612247212e-07,2.29530793322277,0.037,0.004,0.0113111954717492,"5","PPARGC1B.1"
3.50580935384589e-07,1.28491396260056,0.28,0.122,0.0114773186626207,"5","NDUFB6"
3.54657603219395e-07,1.85544053545762,0.062,0.012,0.0116107806141966,"5","CTA-384D8.34.2"
3.67622052629779e-07,1.04138342381708,0.161,0.057,0.0120352107589937,"5","TAPBPL.1"
3.69877795372367e-07,1.26014713259544,0.062,0.012,0.0121090592649006,"5","CHN2.2"
3.95245173049364e-07,-1.34789731460926,0.13,0.291,0.0129395364752901,"5","GIMAP5.4"
3.98106991867666e-07,1.04274946872498,0.093,0.024,0.0130332266997636,"5","HIST2H2AC"
4.04014205947308e-07,-2.62108547123373,0.068,0.228,0.013226617074303,"5","LAT.4"
4.09200389850808e-07,1.31789502720427,0.093,0.024,0.0133964023629357,"5","COPRS.2"
4.1022824134712e-07,-5.29992515208745,0.012,0.158,0.013430052165222,"5","HOPX.5"
4.18135350645889e-07,1.37902694825736,0.099,0.027,0.0136889151094451,"5","REC8.1"
4.33742874536769e-07,1.03231159328518,0.099,0.026,0.0141998742265847,"5","FAM127B"
4.58195028435898e-07,1.78755767209438,0.056,0.01,0.0150003888409344,"5","BMF.1"
4.91488999197226e-07,1.28982698166892,0.224,0.091,0.0160903668557188,"5","C1orf123.1"
5.04821125175888e-07,1.02242661301978,0.068,0.014,0.0165268339960082,"5","CTC-378H22.1.2"
5.14306120670323e-07,1.1649396944357,0.081,0.019,0.016837353778505,"5","MON1B"
5.145946092955e-07,1.42211840532822,0.068,0.014,0.0168467983191161,"5","DIAPH2"
5.28103548847576e-07,1.0318319463837,0.137,0.045,0.017289053982172,"5","RTP4.1"
6.04677266838417e-07,-3.09497895905491,0.05,0.203,0.0197959243617561,"5","CCR7.4"
6.05016251537687e-07,1.80073361999085,0.081,0.019,0.0198070220428408,"5","NAPG"
6.16639112665743e-07,1.39457323295831,0.093,0.024,0.0201875312704511,"5","NINJ2.3"
6.54474229813659e-07,1.7048212042901,0.062,0.012,0.0214261773356396,"5","FFAR2.2"
6.71306172835196e-07,1.50867192492627,0.062,0.012,0.0219772214862786,"5","TTLL3.1"
6.80776007467772e-07,1.13844582471367,0.093,0.024,0.0222872449324799,"5","ETS2.2"
6.8929218288698e-07,2.35597438827073,0.043,0.006,0.0225660474833539,"5","CNTLN.2"
7.02699703782515e-07,3.54151677637687,0.031,0.003,0.023004982902432,"5","BCORL1"
7.18599208463785e-07,3.36639893097405,0.031,0.003,0.0235255008866874,"5","ARAP3.1"
7.30712587808476e-07,1.09119697715253,0.099,0.027,0.0239220686996739,"5","RAB3D.3"
7.3484503121995e-07,2.74243875754051,0.031,0.003,0.0240573566320787,"5","TMEM170B"
7.50827315236489e-07,1.57560767852427,0.068,0.015,0.0245805846462122,"5","FAM126A"
7.64983402471699e-07,2.36777588495503,0.031,0.003,0.0250440266301185,"5","RPH3AL"
7.86182942086057e-07,1.36121083312808,0.099,0.028,0.0257380571580133,"5","IVD.1"
7.88597375982824e-07,1.36215473785918,0.068,0.015,0.0258171008949257,"5","RRNAD1"
8.27579374713304e-07,1.7090976538892,0.05,0.008,0.0270932935693641,"5","ARSD.1"
8.54826934158071e-07,1.24798062681669,0.112,0.033,0.0279853241704669,"5","MARCO.5"
8.580594426122e-07,1.47840648246296,0.106,0.031,0.0280911500322382,"5","LRP1.3"
8.60336685218948e-07,2.03214211402497,0.05,0.008,0.0281657024006979,"5","HYAL2"
9.01236134838598e-07,1.15314077638497,0.106,0.03,0.029504668582346,"5","PDLIM7.2"
9.24120946976408e-07,1.95353489441823,0.05,0.008,0.0302538715621137,"5","MPZL1.1"
9.61824259955753e-07,1.4760543655154,0.18,0.069,0.0314882026224315,"5","LEPROT"
9.70624073870604e-07,2.18341351116084,0.037,0.005,0.0317762909303759,"5","IL3RA.1"
1.0127592441749e-06,-4.07105324622367,0.031,0.174,0.0331557121357977,"5","AQP3.4"
1.01575208590662e-06,2.89349922307179,0.118,0.037,0.0332536917884109,"5","HDAC5"
1.0340583828676e-06,3.80654712123972,0.025,0.002,0.0338530033383194,"5","RP11-76E17.3"
1.05620558965808e-06,4.96696838658939,0.025,0.002,0.0345780585942262,"5","REPS2"
1.05620558965808e-06,3.50600171658114,0.025,0.002,0.0345780585942262,"5","C8orf31"
1.06441390494296e-06,1.00679893749258,0.093,0.025,0.0348467824200225,"5","ARSA.1"
1.06744969528398e-06,3.4595129828582,0.025,0.002,0.034946168124207,"5","SLC5A10"
1.08453212471766e-06,3.12917922470695,0.025,0.002,0.0355054126990069,"5","SLC37A2"
1.08453212471766e-06,2.96706297375502,0.025,0.002,0.0355054126990069,"5","ANPEP.1"
1.09002394642662e-06,1.30063310054982,0.062,0.013,0.0356852039581147,"5","MLTK.1"
1.09110624160038e-06,1.73845684155083,0.068,0.015,0.0357206361375132,"5","RAB20.3"
1.14707894767609e-06,1.2363554570305,0.087,0.022,0.0375530705890199,"5","SIDT2"
1.15349013914575e-06,1.16873356969466,0.081,0.02,0.0377629601753536,"5","SKA2.2"
1.17168236141455e-06,-4.31348790728578,0.062,0.209,0.0383585371479895,"5","GZMA.5"
1.17358389172644e-06,-1.6484885553099,0.516,0.26,0.0384207894473403,"5","S100A8.5"
1.29955866042498e-06,1.08289561813929,0.161,0.061,0.042544951424993,"5","RAB11FIP1.2"
1.49824658978662e-06,1.78232247142714,0.056,0.011,0.0490495968564344,"5","PPP2R5B"
8.28202270116626e-263,8.05334629315804,0.875,0.01,2.71136859190781e-258,"6","FCER1A.1"
1.48492172124683e-166,6.39578652815329,0.75,0.015,4.86133673101786e-162,"6","CLEC10A.4"
1.98175192150042e-157,6.23502922963189,0.469,0.004,6.48785944060808e-153,"6","ENHO.1"
2.04823212112289e-139,5.62588084854372,0.406,0.003,6.70550231813212e-135,"6","SERPINF1.1"
8.20687236008271e-106,6.65076178754939,0.281,0.002,2.68676587324388e-101,"6","CLIC2"
3.40203405623749e-81,4.79284709538496,0.562,0.02,1.11375790933103e-76,"6","CD1C.3"
1.62783832338436e-61,4.08676794342259,0.406,0.013,5.32921710309571e-57,"6","CACNA2D3.3"
3.81633970668268e-60,5.74128289162113,0.188,0.002,1.24939329317378e-55,"6","PKIB.1"
1.42061470652911e-59,5.32032213660057,0.219,0.003,4.65080842623499e-55,"6","RP6-91H8.3"
2.29301183461778e-56,9.01712565868902,0.094,0,7.5068621441717e-52,"6","LHFP"
2.02166228450734e-51,3.30774904645045,0.469,0.022,6.61851798702011e-47,"6","HLA-DQB2.3"
2.43978807367368e-51,5.72839302022233,0.156,0.001,7.9873781955929e-47,"6","FBLN2"
1.02817686951473e-47,2.86209946145063,0.594,0.039,3.36604543541734e-43,"6","PHACTR1.5"
1.20302350142148e-43,3.29428104075731,0.906,0.114,3.93845833895364e-39,"6","HLA-DQA2.4"
2.13598368836532e-42,7.58354545496825,0.094,0,6.99278339897039e-38,"6","P2RY6"
1.74738855197031e-38,5.73216508563826,0.156,0.003,5.72060064144039e-34,"6","GAS6"
3.7948863096916e-38,8.52159332591574,0.062,0,1.24236988006683e-33,"6","ANKRD65"
3.7948863096916e-38,8.95040918492062,0.062,0,1.24236988006683e-33,"6","NEGR1"
3.7948863096916e-38,8.8363581065686,0.062,0,1.24236988006683e-33,"6","SCN9A"
3.7948863096916e-38,8.86402988547387,0.062,0,1.24236988006683e-33,"6","CTSV"
3.7948863096916e-38,8.95130264730951,0.062,0,1.24236988006683e-33,"6","RP11-863P13.3"
3.17668268134723e-37,3.72484720044486,0.344,0.017,1.03998237621946e-32,"6","NDRG2.1"
9.05845464870521e-37,3.4377366243876,0.375,0.021,2.96555688289311e-32,"6","BASP1.3"
1.17717655491488e-36,4.0973409796577,0.25,0.009,3.85384060548034e-32,"6","PON2"
1.52906221066358e-35,2.82821829647871,0.656,0.065,5.00584386527043e-31,"6","CD33.5"
9.09318277126084e-35,2.85855035212856,0.812,0.106,2.97692617565537e-30,"6","CPVL.6"
1.29729069667698e-34,4.25811087452496,0.25,0.009,4.24707028278109e-30,"6","UPK3A.3"
2.551344825178e-34,3.08310289253433,0.312,0.015,8.35259268866774e-30,"6","HLA-DOA.2"
3.24367776557633e-34,2.99811807614658,0.406,0.026,1.06191522689438e-29,"6","CCDC88A.3"
4.14894332733958e-34,3.19846622365003,1,0.208,1.35828106650443e-29,"6","HLA-DQA1.4"
5.26773757206239e-34,6.63513549668547,0.094,0.001,1.72455192634179e-29,"6","IL1R2"
2.13015251710368e-33,3.27466986150904,0.438,0.031,6.97369331049404e-29,"6","SULF2.3"
3.98520458079532e-33,5.5204075567463,0.125,0.002,1.30467627566077e-28,"6","FLT3"
4.09666094992758e-33,3.14725099070184,0.125,0.002,1.34116486178729e-28,"6","ZNF503.1"
1.54372646601545e-32,2.66799964045688,0.5,0.041,5.05385170444137e-28,"6","PLD4.4"
1.03677624626631e-30,2.89255865799521,0.5,0.045,3.39419807502664e-26,"6","GSN.5"
1.25685270879697e-30,4.90727696318735,0.156,0.004,4.11468439805952e-26,"6","RTN1.1"
2.31100479622239e-28,5.12360261463757,0.094,0.001,7.56576750187286e-24,"6","AC009005.2"
2.31100479622239e-28,5.312569845565,0.094,0.001,7.56576750187286e-24,"6","SEZ6L.1"
4.42172123236228e-28,3.79223077775539,0.25,0.012,1.44758309705076e-23,"6","LGMN"
1.01136772658349e-27,2.8761660462994,0.969,0.23,3.31101566328904e-23,"6","HLA-DQB1.4"
1.63487204479126e-27,2.62011210699378,0.5,0.049,5.35224410023761e-23,"6","CD1D.4"
3.43417675563317e-27,5.63792183704012,0.125,0.003,1.12428078625919e-22,"6","C15orf48"
6.64189790347889e-27,2.70700553672703,0.594,0.072,2.17442453564092e-22,"6","IL1B.5"
5.66386135378411e-26,2.79302749363324,0.406,0.034,1.85423493000184e-21,"6","SEMA4A.4"
8.94821985511897e-26,2.90388423286714,0.344,0.025,2.92946821616885e-21,"6","SPATS2L.1"
1.04247908608216e-25,7.36020330471506,0.062,0,3.41286803201579e-21,"6","SDS"
1.08698098486837e-25,6.3534997486176,0.062,0,3.55855834826208e-21,"6","CD1E"
1.08698098486837e-25,6.12685988910415,0.062,0,3.55855834826208e-21,"6","PROC"
1.08698098486837e-25,6.36927676186868,0.062,0,3.55855834826208e-21,"6","RP11-46D6.1"
1.08698098486837e-25,5.80430505780678,0.062,0,3.55855834826208e-21,"6","CDH1"
1.95313238310843e-25,4.198089216684,0.156,0.005,6.39416479582039e-21,"6","ST3GAL6.2"
1.60301426728095e-24,3.18502473753529,0.312,0.022,5.24794810822438e-20,"6","LMO2.3"
2.13406770414471e-24,5.5777039992059,0.094,0.001,6.98651084982894e-20,"6","IDO1"
2.37398842423922e-24,4.46965642877087,0.094,0.001,7.77196330327434e-20,"6","CRIP3"
2.37398842423922e-24,5.0760392814202,0.094,0.001,7.77196330327434e-20,"6","AXL"
3.98534723915737e-24,1.98645425544613,0.906,0.17,1.30472297915534e-19,"6","HLA-DMB.4"
4.65903829170678e-24,4.03185765214769,0.25,0.015,1.52527595593896e-19,"6","P2RY13.4"
5.2116921804897e-24,2.74181577051514,1,0.34,1.70620378604872e-19,"6","HLA-DRB5.6"
7.03064878109098e-24,3.32001916576333,0.188,0.008,2.30169379795357e-19,"6","KIF16B"
2.22763784913987e-23,2.73634143627207,0.438,0.045,7.29284079051409e-19,"6","ZNF385A.6"
4.30209066038767e-23,2.65813944444414,0.406,0.039,1.40841844039772e-18,"6","RPS6KA4.2"
6.12444584675078e-23,2.69203150756275,1,0.391,2.00502108130927e-18,"6","CST3.6"
6.41731261207848e-23,4.15270771712509,0.125,0.003,2.10089980294225e-18,"6","SH3RF1.1"
9.01477580986034e-23,2.81820920767335,1,0.485,2.95125730463208e-18,"6","HLA-DPA1.5"
1.29592140101778e-22,2.8260137762654,1,0.451,4.24258748265202e-18,"6","HLA-DRB1.5"
1.49685784902974e-22,2.27449612029262,0.688,0.112,4.90041322615358e-18,"6","KLF4.6"
1.82602826997828e-22,3.02275805710485,1,0.508,5.97805135025489e-18,"6","HLA-DPB1.4"
2.42593989928045e-22,3.74621798100582,0.25,0.016,7.94204204226434e-18,"6","IL13RA1.2"
2.93228425158009e-22,2.00766118894354,0.656,0.101,9.5997121828229e-18,"6","IGSF6.6"
3.47038431876385e-22,2.00824197806707,0.969,0.254,1.13613441827691e-17,"6","HLA-DMA.5"
1.23310398062264e-21,3.38333893561573,0.156,0.006,4.0369358117624e-17,"6","ST14.2"
1.72251155156317e-21,8.41250252099536,0.094,0.002,5.63915831750751e-17,"6","DNASE1L3"
2.07538973390956e-21,5.5731149819322,0.094,0.002,6.7944109108731e-17,"6","SERPINF2"
2.44223533784372e-21,3.90212309936827,0.094,0.002,7.99539004903277e-17,"6","CLEC4C"
3.26140432050359e-21,4.0487279730257,0.125,0.004,1.06771854644646e-16,"6","HLX.1"
8.43159972130477e-21,1.93058088944887,0.844,0.169,2.76033711676076e-16,"6","CTSH.4"
9.04491978874679e-21,2.06663697840768,0.625,0.095,2.96112584043993e-16,"6","RNASE6.6"
1.56242129066609e-20,2.63223780693806,1,0.551,5.11505482138265e-16,"6","HLA-DRA.4"
2.16948517790155e-20,3.25989128187314,0.219,0.013,7.1024605754141e-16,"6","SPECC1"
4.39840727965269e-20,3.46971587454268,0.625,0.103,1.4399505752127e-15,"6","ALDH2.5"
7.00548060774272e-20,7.55801856830693,0.031,0,2.29345424136281e-15,"6","RP5-888M10.2"
7.00548060774272e-20,7.84682972750137,0.031,0,2.29345424136281e-15,"6","KIF17"
7.00548060774272e-20,8.43210648599797,0.031,0,2.29345424136281e-15,"6","TRIM63"
7.00548060774272e-20,7.75482017265657,0.031,0,2.29345424136281e-15,"6","PTPRU"
7.00548060774272e-20,7.80749072459925,0.031,0,2.29345424136281e-15,"6","COL8A2"
7.00548060774272e-20,7.55801856830693,0.031,0,2.29345424136281e-15,"6","RP4-533D7.4"
7.00548060774272e-20,8.04694678648724,0.031,0,2.29345424136281e-15,"6","SAMD13"
7.00548060774272e-20,7.87580013718352,0.031,0,2.29345424136281e-15,"6","S100A16"
7.00548060774272e-20,8.08320716654552,0.031,0,2.29345424136281e-15,"6","AC009303.1"
7.00548060774272e-20,7.65322388940292,0.031,0,2.29345424136281e-15,"6","AC096649.2"
7.00548060774272e-20,8.08320716654552,0.031,0,2.29345424136281e-15,"6","TFPI"
7.00548060774272e-20,8.15411544788416,0.031,0,2.29345424136281e-15,"6","SH3BP4"
7.00548060774272e-20,7.78142876013998,0.031,0,2.29345424136281e-15,"6","UBE2F-SCLY"
7.00548060774272e-20,8.04694678648724,0.031,0,2.29345424136281e-15,"6","TRIM71"
7.00548060774272e-20,8.98164404874366,0.031,0,2.29345424136281e-15,"6","RP11-651P23.5"
7.00548060774272e-20,7.6719216425711,0.031,0,2.29345424136281e-15,"6","RP11-373I8.1"
7.00548060774272e-20,7.84682972750137,0.031,0,2.29345424136281e-15,"6","C4orf26"
7.00548060774272e-20,7.84682972750137,0.031,0,2.29345424136281e-15,"6","RP11-10L7.1"
7.00548060774272e-20,7.93766190118391,0.031,0,2.29345424136281e-15,"6","RP11-130F10.1"
7.00548060774272e-20,8.47401193804841,0.031,0,2.29345424136281e-15,"6","ZNF366"
7.00548060774272e-20,8.06717070363225,0.031,0,2.29345424136281e-15,"6","PPP1R3G"
7.00548060774272e-20,8.43210648599797,0.031,0,2.29345424136281e-15,"6","MDC1-AS1"
7.00548060774272e-20,7.65322388940292,0.031,0,2.29345424136281e-15,"6","MSH5-SAPCD1"
7.00548060774272e-20,7.51055192595171,0.031,0,2.29345424136281e-15,"6","BEND6"
7.00548060774272e-20,7.76820289165921,0.031,0,2.29345424136281e-15,"6","CD109"
7.00548060774272e-20,8.08320716654552,0.031,0,2.29345424136281e-15,"6","Z98049.1"
7.00548060774272e-20,8.52367354634526,0.031,0,2.29345424136281e-15,"6","ZNF853"
7.00548060774272e-20,8.43210648599797,0.031,0,2.29345424136281e-15,"6","RP11-265E18.1"
7.00548060774272e-20,7.6719216425711,0.031,0,2.29345424136281e-15,"6","ADCY1"
7.00548060774272e-20,8.08320716654552,0.031,0,2.29345424136281e-15,"6","TLR8-AS1"
7.00548060774272e-20,7.6719216425711,0.031,0,2.29345424136281e-15,"6","SRPX"
7.00548060774272e-20,8.43210648599797,0.031,0,2.29345424136281e-15,"6","PGAM4"
7.00548060774272e-20,7.85301639609314,0.031,0,2.29345424136281e-15,"6","C8orf44-SGK3"
7.00548060774272e-20,7.78142876013998,0.031,0,2.29345424136281e-15,"6","APBA1"
7.00548060774272e-20,7.87580013718352,0.031,0,2.29345424136281e-15,"6","ECM2"
7.00548060774272e-20,7.55801856830693,0.031,0,2.29345424136281e-15,"6","PALD1"
7.00548060774272e-20,7.71456304430025,0.031,0,2.29345424136281e-15,"6","HTR7"
7.00548060774272e-20,8.04694678648724,0.031,0,2.29345424136281e-15,"6","ZNF215"
7.00548060774272e-20,7.87580013718352,0.031,0,2.29345424136281e-15,"6","TEX40"
7.00548060774272e-20,7.80749072459925,0.031,0,2.29345424136281e-15,"6","AMOTL1"
7.00548060774272e-20,7.84682972750137,0.031,0,2.29345424136281e-15,"6","RP5-1096D14.3"
7.00548060774272e-20,8.57097332339628,0.031,0,2.29345424136281e-15,"6","CLEC9A"
7.00548060774272e-20,8.04694678648724,0.031,0,2.29345424136281e-15,"6","KITLG"
7.00548060774272e-20,7.75482017265657,0.031,0,2.29345424136281e-15,"6","ASCL4"
7.00548060774272e-20,7.65322388940292,0.031,0,2.29345424136281e-15,"6","MYL2"
7.00548060774272e-20,7.55801856830693,0.031,0,2.29345424136281e-15,"6","HNF1A"
7.00548060774272e-20,7.88636540605243,0.031,0,2.29345424136281e-15,"6","RP11-1078H9.1"
7.00548060774272e-20,8.08320716654552,0.031,0,2.29345424136281e-15,"6","SMAD6"
7.00548060774272e-20,8.43210648599797,0.031,0,2.29345424136281e-15,"6","CTD-2235H24.2"
7.00548060774272e-20,8.04694678648724,0.031,0,2.29345424136281e-15,"6","AC068831.6"
7.00548060774272e-20,7.77224365890783,0.031,0,2.29345424136281e-15,"6","RP11-166B2.5"
7.00548060774272e-20,7.75482017265657,0.031,0,2.29345424136281e-15,"6","CTD-2012K14.3"
7.00548060774272e-20,8.52367354634526,0.031,0,2.29345424136281e-15,"6","NPIPB15"
7.00548060774272e-20,7.55801856830693,0.031,0,2.29345424136281e-15,"6","LA16c-444G7.2"
7.00548060774272e-20,7.75482017265657,0.031,0,2.29345424136281e-15,"6","KATNAL2"
7.00548060774272e-20,7.77050880235641,0.031,0,2.29345424136281e-15,"6","RP1-122P22.2"
7.00548060774272e-20,8.52367354634526,0.031,0,2.29345424136281e-15,"6","TRERNA1"
7.00548060774272e-20,8.56977068620129,0.031,0,2.29345424136281e-15,"6","CTC-482H14.5"
7.00548060774272e-20,7.93766190118391,0.031,0,2.29345424136281e-15,"6","CTD-3162L10.1"
7.00548060774272e-20,8.92584354467136,0.031,0,2.29345424136281e-15,"6","HAS1"
7.00548060774272e-20,7.87580013718352,0.031,0,2.29345424136281e-15,"6","AC000068.9"
7.00548060774272e-20,8.03947420539717,0.031,0,2.29345424136281e-15,"6","AF127936.5"
1.77447197316708e-19,3.19892669506063,0.469,0.059,5.80926634575439e-15,"6","CD302.6"
1.91680000046178e-19,4.91898122685252,0.062,0.001,6.27521984151179e-15,"6","SH3D21"
1.91680000046178e-19,4.74816787280499,0.062,0.001,6.27521984151179e-15,"6","SLAMF8"
5.98267941541519e-19,1.41150814907074,0.906,0.204,1.95860958701862e-14,"6","LGALS2.5"
9.47333168579753e-19,2.83525480995697,0.438,0.056,3.1013793272964e-14,"6","ID1.4"
9.70264829491741e-19,2.94888865796553,0.312,0.029,3.17645299879006e-14,"6","CSF2RA.3"
1.09948247397696e-18,2.95822523316941,0.188,0.01,3.59948572330578e-14,"6","SPINT1.2"
1.15868109307321e-18,2.79966711609455,0.25,0.019,3.79329016250308e-14,"6","C10orf11.4"
1.36386238541964e-18,4.13266201140839,0.125,0.004,4.46501267738683e-14,"6","NREP"
2.82472251676518e-18,1.82813763693087,0.562,0.085,9.24757657538585e-14,"6","ARF3"
3.37852390562365e-18,3.29224503903142,0.188,0.011,1.10606115622307e-13,"6","AGPAT9"
4.52668338379912e-18,2.78187315383105,0.25,0.019,1.48194560618816e-13,"6","C10orf128.1"
5.84937101571739e-18,1.87930777735299,0.969,0.289,1.91496708312556e-13,"6","AP1S2.5"
9.27609133895632e-18,2.15435379148754,0.25,0.02,3.03680678254752e-13,"6","PPP1R14A.3"
1.0903346942457e-17,2.28078103266134,0.469,0.064,3.56953772202158e-13,"6","FUOM.3"
